,rouge-2n,number of Unique sentences,chapter-title,source
4409,0.007615409296952551,2,david-copperfield-chapter-43,shmoop
4410,0.04637016913917753,15,david-copperfield-chapter-44,shmoop
4411,0.07988383331436286,26,david-copperfield-chapter-45,shmoop
4412,0.06331208809645444,18,david-copperfield-chapter-46,shmoop
4413,0.059556208281662304,17,david-copperfield-chapter-47,shmoop
4414,0.03437911410091617,10,david-copperfield-chapter-48,shmoop
4415,0.09181365787923063,8,david-copperfield-chapter-49,shmoop
4416,0.04908515059735981,8,david-copperfield-chapter-50,shmoop
4417,0.07045503364129338,18,david-copperfield-chapter-51,shmoop
4418,0.06266902572766145,17,david-copperfield-chapter-52,shmoop
4419,0.05228901618632467,8,david-copperfield-chapter-53,shmoop
4420,0.06370706300569504,12,david-copperfield-chapter-54,shmoop
4421,0.052885847770994726,12,david-copperfield-chapter-55,shmoop
4422,0.08168384180517275,7,david-copperfield-chapter-56,shmoop
4423,0.050763606177671936,8,david-copperfield-chapter-57,shmoop
4424,0.03843838946550218,11,david-copperfield-chapter-58,shmoop
4425,0.03863895867931849,9,david-copperfield-chapter-59,shmoop
4426,0.070074220075472,13,david-copperfield-chapter-60,shmoop
4427,0.07514717887309061,18,david-copperfield-chapter-61,shmoop
4428,0.04995482238009875,11,david-copperfield-chapter-62,shmoop
4429,0.05926121790976545,9,david-copperfield-chapter-63,shmoop
4430,0.06012107687338572,8,david-copperfield-chapter-64,shmoop
4431,0.20940319566618215,7,david-copperfield-chapter-1,sparknotes
4432,0.12741558774987943,7,david-copperfield-chapter-2,sparknotes
4433,0.13558313089422097,8,david-copperfield-chapter-3,sparknotes
4434,0.142411514425428,14,david-copperfield-chapter-4,sparknotes
4435,0.1847517155804389,12,david-copperfield-chapter-5,sparknotes
4436,0.09606463865745946,5,david-copperfield-chapter-6,sparknotes
4437,0.17694812271467902,10,david-copperfield-chapter-7,sparknotes
4438,0.12793929899410822,17,david-copperfield-chapter-8,sparknotes
4439,0.15038484753274434,8,david-copperfield-chapter-9,sparknotes
