,rouge-l,number of Unique sentences,chapter-title,source
4362,0.1819135386364433,12,My Antonia.book 4.chapter 1,pinkmonkey
4363,0.17864145158220068,9,My Antonia.book 4.chapter 2,pinkmonkey
4364,0.22781715189362398,20,My Antonia.book 4.chapter 3,pinkmonkey
4365,0.17991940076829205,18,My Antonia.book 4.chapter 4,pinkmonkey
4366,0.26780217687370206,30,My Antonia.book 5.chapter 1,pinkmonkey
4367,0.2095181978528893,15,My Antonia.book 5.chapter 2,pinkmonkey
4368,0.18400160411636196,9,My Antonia.book 5.chapter 3,pinkmonkey
4369,0.1433508950740854,3,My Antonia.book 1.chapters 1-4,novelguide
4370,0.18491401962638163,22,My Antonia.book 1.chapters 5-8,novelguide
4371,0.185228739505925,20,My Antonia.book 1.chapters 9-12,novelguide
4372,0.20426848943343898,28,My Antonia.book 3.chapters 1-4,novelguide
4373,0.20470244075552585,20,My Antonia.book 4.chapters 1-4,novelguide
4374,0.20449008285800477,15,My Antonia.book 5.chapters 1-3,novelguide
4375,0.16998870818481593,14,Hamlet.act i.scene i,shmoop
4376,0.13925591700100223,22,Hamlet.act i.scene ii,shmoop
4377,0.22939707649033833,9,Hamlet.act i.scene iii,shmoop
4378,0.15817825889334952,10,Hamlet.act i.scene iv,shmoop
4379,0.18789862447975525,30,Hamlet.act ii.scene ii,shmoop
4380,0.15877243537547758,19,Hamlet.act iii.scene i,shmoop
4381,0.15229378603182706,18,Hamlet.act iii.scene ii,shmoop
4382,0.19391338245171857,10,Hamlet.act iii.scene iii,shmoop
4383,0.1831531787543829,19,Hamlet.act iii.scene iv,shmoop
4384,0.21173892677394424,3,Hamlet.act iv.scene i,shmoop
4385,0.22722118513584136,4,Hamlet.act iv.scene ii,shmoop
4386,0.16268314748509072,5,Hamlet.act iv.scene iii,shmoop
4387,0.12411039619932336,7,Hamlet.act iv.scene iv,shmoop
4388,0.16520424145098986,12,Hamlet.act iv.scene v,shmoop
4389,0.3234220965152484,3,Hamlet.act iv.scene vi,shmoop
4390,0.1517534133744319,15,Hamlet.act iv.scene vii,shmoop
4391,0.19406679981644734,18,Hamlet.act v.scene i,shmoop
4392,0.1842167362596932,28,Hamlet.act v.scene ii,shmoop
4393,0.215387340559404,7,Hamlet.act 1.scene 1,cliffnotes
4394,0.23066239778175845,11,Hamlet.act 1.scene 2,cliffnotes
4395,0.2673095155955634,6,Hamlet.act 1.scene 3,cliffnotes
4396,0.2320490585836696,2,Hamlet.act 1.scene 4,cliffnotes
4397,0.2578175309286886,8,Hamlet.act 1.scene 5,cliffnotes
4398,0.2375783624154209,4,Hamlet.act 2.scene 1,cliffnotes
