,rouge-2n,number of Unique sentences,chapter-title,source
4052,0.1102294895310173,6,Dr. Jekyll and Mr. Hyde.chapter 5,sparknotes
4053,0.0609521401327092,5,Dr. Jekyll and Mr. Hyde.chapter 6,sparknotes
4054,0.07397642450282366,4,Dr. Jekyll and Mr. Hyde.chapter 7,sparknotes
4055,0.08888692764149253,9,Dr. Jekyll and Mr. Hyde.chapter 8,sparknotes
4056,0.05845273968986068,8,Dr. Jekyll and Mr. Hyde.chapter 9,sparknotes
4057,0.06185969822511467,13,Dr. Jekyll and Mr. Hyde.chapter 10,sparknotes
4058,0.09112773820673661,9,Dr. Jekyll and Mr. Hyde.chapter 1,pinkmonkey
4059,0.07501674520915477,11,Dr. Jekyll and Mr. Hyde.chapter 2,pinkmonkey
4060,0.10072506671919815,6,Dr. Jekyll and Mr. Hyde.chapter 3,pinkmonkey
4061,0.06378617381573842,10,Dr. Jekyll and Mr. Hyde.chapter 4,pinkmonkey
4062,0.10257906221100001,7,Dr. Jekyll and Mr. Hyde.chapter 5,pinkmonkey
4063,0.06976512939787625,10,Dr. Jekyll and Mr. Hyde.chapter 6,pinkmonkey
4064,0.06800709386607515,5,Dr. Jekyll and Mr. Hyde.chapter 7,pinkmonkey
4065,0.09147144371677486,10,Dr. Jekyll and Mr. Hyde.chapter 8,pinkmonkey
4066,0.06147639895207718,7,Dr. Jekyll and Mr. Hyde.chapter 9,pinkmonkey
4067,0.05872148412307976,15,Dr. Jekyll and Mr. Hyde.chapter 10,pinkmonkey
4068,0.0762970076799739,10,Dr. Jekyll and Mr. Hyde.chapter 1,novelguide
4069,0.07990070163313844,11,Dr. Jekyll and Mr. Hyde.chapter 2,novelguide
4070,0.14006673881840764,5,Dr. Jekyll and Mr. Hyde.chapter 3,novelguide
4071,0.08941181847691657,9,Dr. Jekyll and Mr. Hyde.chapter 4,novelguide
4072,0.07019864072196452,7,Dr. Jekyll and Mr. Hyde.chapter 5,novelguide
4073,0.06132491190241502,10,Dr. Jekyll and Mr. Hyde.chapter 6,novelguide
4074,0.06765314708794572,4,Dr. Jekyll and Mr. Hyde.chapter 7,novelguide
4075,0.09579560979616138,9,Dr. Jekyll and Mr. Hyde.chapter 8,novelguide
4076,0.08395086100093892,7,Dr. Jekyll and Mr. Hyde.chapter 9,novelguide
4077,0.07307173487097927,16,Dr. Jekyll and Mr. Hyde.chapter 10,novelguide
4078,0.0649286770753934,6,The Turn of the Screw.chapter v,gradesaver
4079,0.07077122480338521,7,The Turn of the Screw.chapter vi,gradesaver
4080,0.09455282324024183,8,The Turn of the Screw.chapter vii,gradesaver
4081,0.06883295602526221,6,The Turn of the Screw.chapter viii,gradesaver
4082,0.06315463838026802,8,The Turn of the Screw.chapter ix,gradesaver
4083,0.0827589079540402,10,The Turn of the Screw.chapter x,gradesaver
4084,0.08607144509744565,8,The Turn of the Screw.chapter xi,gradesaver
4085,0.14342529063541054,7,The Turn of the Screw.chapter xii,gradesaver
4086,0.05689062180927981,7,The Turn of the Screw.chapter xiii,gradesaver
4087,0.10427688680236376,6,The Turn of the Screw.chapter xiv,gradesaver
4088,0.07053602273950293,6,The Turn of the Screw.chapter xv,gradesaver
4089,0.17306002877341345,8,The Turn of the Screw.chapter xvi,gradesaver
