,bert,number of Unique sentences,chapter-title,source
0,0.7071858644485474,9,bleak-house-chapter-18,gradesaver
1,0.6657178401947021,8,bleak-house-chapter-19,gradesaver
2,0.6271549463272095,5,bleak-house-chapter-40,gradesaver
3,0.6974315047264099,5,bleak-house-chapter-42,gradesaver
4,0.7371159195899963,6,bleak-house-chapter-61,gradesaver
5,0.7611062526702881,5,bleak-house-chapter-62,gradesaver
6,0.6017768979072571,8,bleak-house-chapter-1,shmoop
7,0.582131564617157,12,bleak-house-chapter-2,shmoop
8,0.6466668248176575,17,bleak-house-chapter-3,shmoop
9,0.5874022841453552,15,bleak-house-chapter-4,shmoop
10,0.5797093510627747,20,bleak-house-chapter-5,shmoop
11,0.5853719115257263,16,bleak-house-chapter-6,shmoop
12,0.5748417973518372,15,bleak-house-chapter-7,shmoop
13,0.634212076663971,17,bleak-house-chapter-8,shmoop
14,0.624769389629364,11,bleak-house-chapter-9,shmoop
15,0.5854012966156006,10,bleak-house-chapter-10,shmoop
16,0.5983420610427856,17,bleak-house-chapter-11,shmoop
17,0.641594409942627,13,bleak-house-chapter-12,shmoop
18,0.5898553729057312,16,bleak-house-chapter-13,shmoop
19,0.5999447703361511,16,bleak-house-chapter-14,shmoop
20,0.6011733412742615,13,bleak-house-chapter-15,shmoop
21,0.5311970114707947,10,bleak-house-chapter-16,shmoop
22,0.6464176774024963,10,bleak-house-chapter-17,shmoop
23,0.6138913631439209,18,bleak-house-chapter-18,shmoop
24,0.5870339870452881,12,bleak-house-chapter-19,shmoop
25,0.5887398719787598,10,bleak-house-chapter-20,shmoop
26,0.6192772388458252,9,bleak-house-chapter-21,shmoop
27,0.6144760847091675,16,bleak-house-chapter-22,shmoop
28,0.6156372427940369,12,bleak-house-chapter-23,shmoop
29,0.6051049828529358,17,bleak-house-chapter-24,shmoop
30,0.6016470789909363,9,bleak-house-chapter-25,shmoop
31,0.5769560933113098,15,bleak-house-chapter-26,shmoop
32,0.6140533685684204,12,bleak-house-chapter-27,shmoop
33,0.5926769375801086,13,bleak-house-chapter-28,shmoop
34,0.6082553863525391,11,bleak-house-chapter-29,shmoop
35,0.6505208015441895,14,bleak-house-chapter-30,shmoop
36,0.6392145752906799,11,bleak-house-chapter-31,shmoop
37,0.6306611895561218,10,bleak-house-chapter-32,shmoop
38,0.5802140235900879,10,bleak-house-chapter-33,shmoop
39,0.5715855956077576,10,bleak-house-chapter-34,shmoop
40,0.6207609176635742,13,bleak-house-chapter-35,shmoop
41,0.5958929061889648,16,bleak-house-chapter-36,shmoop
42,0.6398155093193054,12,bleak-house-chapter-37,shmoop
43,0.5650127530097961,7,bleak-house-chapter-38,shmoop
44,0.5760325789451599,10,bleak-house-chapter-39,shmoop
45,0.5841159224510193,8,bleak-house-chapter-40,shmoop
46,0.5862800478935242,11,bleak-house-chapter-41,shmoop
47,0.6647933721542358,7,bleak-house-chapter-42,shmoop
48,0.6351171135902405,12,bleak-house-chapter-43,shmoop
49,0.6194223761558533,13,bleak-house-chapter-44,shmoop
50,0.6507733464241028,14,bleak-house-chapter-45,shmoop
51,0.6297275424003601,10,bleak-house-chapter-46,shmoop
52,0.6205008625984192,12,bleak-house-chapter-47,shmoop
53,0.6128348708152771,15,bleak-house-chapter-48,shmoop
54,0.6598992347717285,8,bleak-house-chapter-49,shmoop
55,0.6095344424247742,10,bleak-house-chapter-50,shmoop
56,0.6140264868736267,10,bleak-house-chapter-51,shmoop
57,0.6278175711631775,13,bleak-house-chapter-52,shmoop
58,0.509535014629364,7,bleak-house-chapter-53,shmoop
59,0.6356263160705566,18,bleak-house-chapter-54,shmoop
60,0.612354576587677,7,bleak-house-chapter-55,shmoop
61,0.6602498888969421,9,bleak-house-chapter-56,shmoop
62,0.573749303817749,15,bleak-house-chapter-57,shmoop
63,0.6099534034729004,11,bleak-house-chapter-58,shmoop
64,0.634249210357666,14,bleak-house-chapter-59,shmoop
65,0.6366539001464844,9,bleak-house-chapter-60,shmoop
66,0.6321240067481995,12,bleak-house-chapter-61,shmoop
67,0.6231510639190674,9,bleak-house-chapter-62,shmoop
68,0.6299201846122742,9,bleak-house-chapter-63,shmoop
69,0.6676972508430481,9,bleak-house-chapter-64,shmoop
70,0.590042233467102,7,bleak-house-chapter-65,shmoop
71,0.5323907732963562,4,bleak-house-chapter-66,shmoop
72,0.6605536341667175,6,bleak-house-chapter-67,shmoop
73,0.6822848916053772,4,bleak-house-chapter-1,cliffnotes
74,0.6971797347068787,7,bleak-house-chapter-2,cliffnotes
75,0.7871248722076416,5,bleak-house-chapter-3,cliffnotes
76,0.6716406941413879,4,bleak-house-chapter-4,cliffnotes
77,0.6699011921882629,7,bleak-house-chapter-5,cliffnotes
78,0.711458683013916,5,bleak-house-chapter-6,cliffnotes
79,0.675230085849762,8,bleak-house-chapter-7,cliffnotes
80,0.7152647972106934,8,bleak-house-chapter-8,cliffnotes
81,0.7449898719787598,8,bleak-house-chapter-9,cliffnotes
82,0.6795046329498291,5,bleak-house-chapter-12,cliffnotes
83,0.6832669377326965,9,bleak-house-chapter-13,cliffnotes
84,0.6998986601829529,6,bleak-house-chapter-14,cliffnotes
85,0.7447603344917297,3,bleak-house-chapter-15,cliffnotes
86,0.6809828877449036,4,bleak-house-chapter-16,cliffnotes
87,0.6942198872566223,8,bleak-house-chapter-17,cliffnotes
88,0.6455278992652893,8,bleak-house-chapter-18,cliffnotes
89,0.6796563267707825,7,bleak-house-chapter-19,cliffnotes
90,0.6570907235145569,5,bleak-house-chapter-22,cliffnotes
91,0.766107976436615,5,bleak-house-chapter-23,cliffnotes
92,0.7357316613197327,6,bleak-house-chapter-24,cliffnotes
93,0.7177420258522034,5,bleak-house-chapter-25,cliffnotes
94,0.645483672618866,6,bleak-house-chapter-26,cliffnotes
95,0.7447078824043274,7,bleak-house-chapter-27,cliffnotes
96,0.7157504558563232,5,bleak-house-chapter-28,cliffnotes
97,0.7424812316894531,5,bleak-house-chapter-29,cliffnotes
98,0.7579647898674011,3,bleak-house-chapter-30,cliffnotes
99,0.708470344543457,4,bleak-house-chapter-31,cliffnotes
100,0.6858338713645935,9,bleak-house-chapter-32,cliffnotes
101,0.696276843547821,5,bleak-house-chapter-33,cliffnotes
102,0.6841341853141785,4,bleak-house-chapter-34,cliffnotes
103,0.7645209431648254,7,bleak-house-chapter-35,cliffnotes
104,0.7050219178199768,4,bleak-house-chapter-36,cliffnotes
105,0.67227703332901,9,bleak-house-chapter-37,cliffnotes
106,0.621002197265625,4,bleak-house-chapter-38,cliffnotes
107,0.5956887602806091,4,bleak-house-chapter-39,cliffnotes
108,0.7051255702972412,4,bleak-house-chapter-40,cliffnotes
109,0.6881456971168518,5,bleak-house-chapter-41,cliffnotes
110,0.7121565937995911,5,bleak-house-chapter-42,cliffnotes
111,0.7291362285614014,9,bleak-house-chapter-43,cliffnotes
112,0.6843521595001221,5,bleak-house-chapter-44,cliffnotes
113,0.6881404519081116,7,bleak-house-chapter-45,cliffnotes
114,0.6482207179069519,8,bleak-house-chapter-46,cliffnotes
115,0.6302893161773682,6,bleak-house-chapter-47,cliffnotes
116,0.7184287905693054,5,bleak-house-chapter-48,cliffnotes
117,0.6876575350761414,7,bleak-house-chapter-49,cliffnotes
118,0.7165607810020447,6,bleak-house-chapter-50,cliffnotes
119,0.7706900238990784,5,bleak-house-chapter-51,cliffnotes
120,0.747063159942627,4,bleak-house-chapter-52,cliffnotes
121,0.740854024887085,5,bleak-house-chapter-55,cliffnotes
122,0.7376458048820496,4,bleak-house-chapter-56,cliffnotes
123,0.6810522079467773,6,bleak-house-chapter-57,cliffnotes
124,0.6800639033317566,7,bleak-house-chapter-58,cliffnotes
125,0.7164719104766846,7,bleak-house-chapter-59,cliffnotes
126,0.6970948576927185,6,bleak-house-chapter-60,cliffnotes
127,0.7429527044296265,8,bleak-house-chapter-61,cliffnotes
128,0.7678061723709106,6,bleak-house-chapter-62,cliffnotes
129,0.7227077484130859,5,bleak-house-chapter-63,cliffnotes
130,0.7185160517692566,9,bleak-house-chapter-64,cliffnotes
131,0.6240351796150208,8,bleak-house-chapter-67,cliffnotes
132,0.6302266716957092,6,bleak-house-chapter-1,sparknotes
133,0.6638976335525513,7,bleak-house-chapter-2,sparknotes
134,0.677729070186615,17,bleak-house-chapter-3,sparknotes
135,0.6459445357322693,8,bleak-house-chapter-4,sparknotes
136,0.6250502467155457,11,bleak-house-chapter-5,sparknotes
137,0.6146147847175598,13,bleak-house-chapter-6,sparknotes
138,0.6664251685142517,15,bleak-house-chapter-7,sparknotes
139,0.6433091163635254,20,bleak-house-chapter-8,sparknotes
140,0.661465585231781,13,bleak-house-chapter-9,sparknotes
141,0.6204652786254883,9,bleak-house-chapter-10,sparknotes
142,0.6937168836593628,6,bleak-house-chapter-11,sparknotes
143,0.6523013710975647,11,bleak-house-chapter-12,sparknotes
144,0.66970294713974,11,bleak-house-chapter-13,sparknotes
145,0.6608490943908691,14,bleak-house-chapter-14,sparknotes
146,0.6111530661582947,13,bleak-house-chapter-15,sparknotes
147,0.5760128498077393,10,bleak-house-chapter-16,sparknotes
148,0.6430025696754456,10,bleak-house-chapter-17,sparknotes
149,0.6595940589904785,17,bleak-house-chapter-18,sparknotes
150,0.6253113150596619,11,bleak-house-chapter-19,sparknotes
151,0.6259016394615173,9,bleak-house-chapter-20,sparknotes
152,0.6445631980895996,9,bleak-house-chapter-21,sparknotes
153,0.6143596172332764,14,bleak-house-chapter-22,sparknotes
154,0.6988201141357422,9,bleak-house-chapter-23,sparknotes
155,0.6189343929290771,17,bleak-house-chapter-24,sparknotes
156,0.6123156547546387,8,bleak-house-chapter-25,sparknotes
157,0.6415229439735413,8,bleak-house-chapter-26,sparknotes
158,0.6493321061134338,10,bleak-house-chapter-27,sparknotes
159,0.6588683128356934,11,bleak-house-chapter-28,sparknotes
160,0.6466062664985657,15,bleak-house-chapter-29,sparknotes
161,0.7042980194091797,14,bleak-house-chapter-30,sparknotes
162,0.6768031120300293,10,bleak-house-chapter-31,sparknotes
163,0.6237629055976868,12,bleak-house-chapter-32,sparknotes
164,0.6094171404838562,9,bleak-house-chapter-33,sparknotes
165,0.6354957818984985,8,bleak-house-chapter-34,sparknotes
166,0.6877908110618591,13,bleak-house-chapter-35,sparknotes
167,0.6734458804130554,11,bleak-house-chapter-36,sparknotes
168,0.7206767201423645,12,bleak-house-chapter-37,sparknotes
169,0.6494210362434387,4,bleak-house-chapter-38,sparknotes
170,0.5598365068435669,7,bleak-house-chapter-39,sparknotes
171,0.6254984736442566,7,bleak-house-chapter-40,sparknotes
172,0.6574984788894653,8,bleak-house-chapter-41,sparknotes
173,0.6547675132751465,8,bleak-house-chapter-42,sparknotes
174,0.6952456831932068,9,bleak-house-chapter-43,sparknotes
175,0.6759478449821472,7,bleak-house-chapter-44,sparknotes
176,0.684813916683197,10,bleak-house-chapter-45,sparknotes
177,0.6349150538444519,11,bleak-house-chapter-46,sparknotes
178,0.6460971832275391,16,bleak-house-chapter-47,sparknotes
179,0.6612597107887268,12,bleak-house-chapter-48,sparknotes
180,0.6357312798500061,10,bleak-house-chapter-49,sparknotes
181,0.7150530815124512,6,bleak-house-chapter-50,sparknotes
182,0.671163022518158,10,bleak-house-chapter-51,sparknotes
183,0.704197883605957,9,bleak-house-chapter-52,sparknotes
184,0.616950273513794,7,bleak-house-chapter-53,sparknotes
185,0.6658154726028442,18,bleak-house-chapter-54,sparknotes
186,0.6758353114128113,9,bleak-house-chapter-55,sparknotes
187,0.6728976368904114,9,bleak-house-chapter-56,sparknotes
188,0.6324809789657593,14,bleak-house-chapter-57,sparknotes
189,0.6258509755134583,12,bleak-house-chapter-58,sparknotes
190,0.6929912567138672,14,bleak-house-chapter-59,sparknotes
191,0.66790372133255,8,bleak-house-chapter-60,sparknotes
192,0.7194894552230835,8,bleak-house-chapter-61,sparknotes
193,0.676238477230072,8,bleak-house-chapter-62,sparknotes
194,0.6817461848258972,9,bleak-house-chapter-63,sparknotes
195,0.6938937306404114,10,bleak-house-chapter-64,sparknotes
196,0.659432053565979,7,bleak-house-chapter-65,sparknotes
197,0.525931715965271,3,bleak-house-chapter-66,sparknotes
198,0.6912348866462708,6,bleak-house-chapter-67,sparknotes
199,0.6047149300575256,5,bleak-house-chapter-1,novelguide
200,0.6848402619361877,7,bleak-house-chapter-2,novelguide
201,0.687978208065033,17,bleak-house-chapter-3,novelguide
202,0.6373598575592041,8,bleak-house-chapter-4,novelguide
203,0.6323597431182861,12,bleak-house-chapter-5,novelguide
204,0.649925708770752,12,bleak-house-chapter-6,novelguide
205,0.6854038238525391,16,bleak-house-chapter-7,novelguide
206,0.6655619144439697,21,bleak-house-chapter-8,novelguide
207,0.6958414912223816,12,bleak-house-chapter-9,novelguide
208,0.6737854480743408,8,bleak-house-chapter-10,novelguide
209,0.6449496150016785,8,bleak-house-chapter-11,novelguide
210,0.6653714179992676,10,bleak-house-chapter-12,novelguide
211,0.6697555184364319,10,bleak-house-chapter-13,novelguide
212,0.6642990112304688,12,bleak-house-chapter-14,novelguide
213,0.6390253901481628,10,bleak-house-chapter-15,novelguide
214,0.5872042775154114,11,bleak-house-chapter-16,novelguide
215,0.6773638129234314,9,bleak-house-chapter-17,novelguide
216,0.6440468430519104,16,bleak-house-chapter-18,novelguide
217,0.6288833022117615,10,bleak-house-chapter-19,novelguide
218,0.6763902902603149,8,bleak-house-chapter-20,novelguide
219,0.6774893999099731,8,bleak-house-chapter-21,novelguide
220,0.6356576681137085,16,bleak-house-chapter-22,novelguide
221,0.7182056903839111,10,bleak-house-chapter-23,novelguide
222,0.6811144948005676,16,bleak-house-chapter-24,novelguide
223,0.6988391876220703,5,bleak-house-chapter-25,novelguide
224,0.612368106842041,11,bleak-house-chapter-26,novelguide
225,0.6600661873817444,8,bleak-house-chapter-27,novelguide
226,0.683692455291748,11,bleak-house-chapter-28,novelguide
227,0.6798591613769531,14,bleak-house-chapter-29,novelguide
228,0.6991737484931946,16,bleak-house-chapter-30,novelguide
229,0.6914057731628418,13,bleak-house-chapter-31,novelguide
230,0.6812872886657715,10,bleak-house-chapter-32,novelguide
231,0.6416923403739929,9,bleak-house-chapter-33,novelguide
232,0.6401323676109314,8,bleak-house-chapter-34,novelguide
233,0.7012138366699219,12,bleak-house-chapter-35,novelguide
234,0.6711542010307312,11,bleak-house-chapter-36,novelguide
235,0.6968111395835876,11,bleak-house-chapter-37,novelguide
236,0.6548781394958496,6,bleak-house-chapter-38,novelguide
237,0.593300461769104,8,bleak-house-chapter-39,novelguide
238,0.675499677658081,6,bleak-house-chapter-40,novelguide
239,0.6969945430755615,8,bleak-house-chapter-41,novelguide
240,0.7115485668182373,8,bleak-house-chapter-42,novelguide
241,0.7012448906898499,10,bleak-house-chapter-43,novelguide
242,0.6363897323608398,8,bleak-house-chapter-44,novelguide
243,0.6841124892234802,10,bleak-house-chapter-45,novelguide
244,0.6745405197143555,11,bleak-house-chapter-46,novelguide
245,0.6769053339958191,12,bleak-house-chapter-47,novelguide
246,0.6885080337524414,12,bleak-house-chapter-48,novelguide
247,0.678005039691925,10,bleak-house-chapter-49,novelguide
248,0.7123652100563049,7,bleak-house-chapter-50,novelguide
249,0.657704770565033,10,bleak-house-chapter-51,novelguide
250,0.6785823702812195,10,bleak-house-chapter-52,novelguide
251,0.6388970613479614,5,bleak-house-chapter-53,novelguide
252,0.6879863739013672,16,bleak-house-chapter-54,novelguide
253,0.7352613806724548,7,bleak-house-chapter-55,novelguide
254,0.6667364239692688,9,bleak-house-chapter-56,novelguide
255,0.6294285655021667,14,bleak-house-chapter-57,novelguide
256,0.6325179934501648,13,bleak-house-chapter-58,novelguide
257,0.6708061099052429,16,bleak-house-chapter-59,novelguide
258,0.7122316360473633,9,bleak-house-chapter-60,novelguide
259,0.7083480358123779,8,bleak-house-chapter-61,novelguide
260,0.6756450533866882,8,bleak-house-chapter-62,novelguide
261,0.7087233066558838,8,bleak-house-chapter-63,novelguide
262,0.7109178900718689,9,bleak-house-chapter-64,novelguide
263,0.7086782455444336,7,bleak-house-chapter-65,novelguide
264,0.5598981380462646,3,bleak-house-chapter-66,novelguide
265,0.726352870464325,7,bleak-house-chapter-67,novelguide
266,0.7988719344139099,7,the-adventures-of-huckleberry-finn-chapter-1,cliffnotes
267,0.7486871480941772,10,the-adventures-of-huckleberry-finn-chapter-2,cliffnotes
268,0.676018238067627,5,the-adventures-of-huckleberry-finn-chapter-3,cliffnotes
269,0.7194784879684448,5,the-adventures-of-huckleberry-finn-chapter-4,cliffnotes
270,0.7146252989768982,4,the-adventures-of-huckleberry-finn-chapter-7,cliffnotes
271,0.6379295587539673,7,the-adventures-of-huckleberry-finn-chapter-8,cliffnotes
272,0.7299410104751587,9,the-adventures-of-huckleberry-finn-chapter-11,cliffnotes
273,0.6422425508499146,4,the-adventures-of-huckleberry-finn-chapter-14,cliffnotes
274,0.7486777901649475,5,the-adventures-of-huckleberry-finn-chapter-24,cliffnotes
275,0.6995102167129517,9,the-adventures-of-huckleberry-finn-chapter-31,cliffnotes
276,0.5836530923843384,9,the-adventures-of-huckleberry-finn-chapter-1,sparknotes
277,0.6703217029571533,12,the-adventures-of-huckleberry-finn-chapter-2,sparknotes
278,0.6103571653366089,5,the-adventures-of-huckleberry-finn-chapter-3,sparknotes
279,0.6356285214424133,7,the-adventures-of-huckleberry-finn-chapter-4,sparknotes
280,0.686637818813324,4,the-adventures-of-huckleberry-finn-chapter-7,sparknotes
281,0.6310240626335144,6,the-adventures-of-huckleberry-finn-chapter-8,sparknotes
282,0.6904398798942566,9,the-adventures-of-huckleberry-finn-chapter-11,sparknotes
283,0.6601454615592957,3,the-adventures-of-huckleberry-finn-chapter-14,sparknotes
284,0.7218872308731079,6,the-adventures-of-huckleberry-finn-chapter-24,sparknotes
285,0.6577024459838867,12,the-adventures-of-huckleberry-finn-chapter-31,sparknotes
286,0.6902804374694824,13,anthem-chapter-1,gradesaver
287,0.6723014712333679,8,anthem-chapter-2,gradesaver
288,0.6539117097854614,2,anthem-chapter-3,gradesaver
289,0.6058173179626465,3,anthem-chapter-4,gradesaver
290,0.6620677709579468,3,anthem-chapter-5,gradesaver
291,0.6356117129325867,3,anthem-chapter-6,gradesaver
292,0.7023351192474365,5,anthem-chapter-7,gradesaver
293,0.6353722810745239,4,anthem-chapter-8,gradesaver
294,0.6488175392150879,5,anthem-chapter-9,gradesaver
295,0.6069762706756592,3,anthem-chapter-10,gradesaver
296,0.7305407524108887,7,anthem-chapter-11,gradesaver
297,0.6836776733398438,3,anthem-chapter-12,gradesaver
298,0.594641923904419,22,anthem-chapter-1,shmoop
299,0.6241844296455383,11,anthem-chapter-2,shmoop
300,0.5483046174049377,2,anthem-chapter-3,shmoop
301,0.5625719428062439,3,anthem-chapter-4,shmoop
302,0.6333925724029541,4,anthem-chapter-5,shmoop
303,0.582919716835022,3,anthem-chapter-6,shmoop
304,0.6255398988723755,6,anthem-chapter-7,shmoop
305,0.6319944858551025,5,anthem-chapter-8,shmoop
306,0.6409885287284851,5,anthem-chapter-9,shmoop
307,0.5895659923553467,3,anthem-chapter-10,shmoop
308,0.7020916938781738,5,anthem-chapter-11,shmoop
309,0.6274534463882446,3,anthem-chapter-12,shmoop
310,0.6972795724868774,8,anthem-chapter-1,cliffnotes
311,0.6583725214004517,10,anthem-chapter-2,cliffnotes
312,0.6420273184776306,2,anthem-chapter-3,cliffnotes
313,0.6101179122924805,3,anthem-chapter-4,cliffnotes
314,0.6372478008270264,3,anthem-chapter-5,cliffnotes
315,0.6078542470932007,3,anthem-chapter-6,cliffnotes
316,0.6670359969139099,6,anthem-chapter-7,cliffnotes
317,0.6532394886016846,3,anthem-chapter-8,cliffnotes
318,0.6338217258453369,5,anthem-chapter-9,cliffnotes
319,0.6105803847312927,3,anthem-chapter-10,cliffnotes
320,0.7142696380615234,7,anthem-chapter-11,cliffnotes
321,0.6448037028312683,3,anthem-chapter-12,cliffnotes
322,0.701107919216156,11,anthem-chapter-1,sparknotes
323,0.6777377128601074,8,anthem-chapter-2,sparknotes
324,0.6464531421661377,2,anthem-chapter-3,sparknotes
325,0.611018717288971,3,anthem-chapter-4,sparknotes
326,0.6518370509147644,4,anthem-chapter-5,sparknotes
327,0.6950706243515015,3,anthem-chapter-6,sparknotes
328,0.6607367992401123,6,anthem-chapter-7,sparknotes
329,0.5993689298629761,5,anthem-chapter-8,sparknotes
330,0.6595268249511719,5,anthem-chapter-9,sparknotes
331,0.6210617423057556,3,anthem-chapter-10,sparknotes
332,0.7104766964912415,7,anthem-chapter-11,sparknotes
333,0.6776151657104492,3,anthem-chapter-12,sparknotes
334,0.6756227612495422,13,anthem-chapter-1,novelguide
335,0.6655807495117188,11,anthem-chapter-2,novelguide
336,0.6466189622879028,1,anthem-chapter-3,novelguide
337,0.6069146990776062,2,anthem-chapter-4,novelguide
338,0.6769624352455139,3,anthem-chapter-5,novelguide
339,0.7253516912460327,3,anthem-chapter-6,novelguide
340,0.7245231866836548,5,anthem-chapter-7,novelguide
341,0.6741219162940979,5,anthem-chapter-8,novelguide
342,0.7087439298629761,4,anthem-chapter-9,novelguide
343,0.6374564170837402,3,anthem-chapter-10,novelguide
344,0.7373381853103638,6,anthem-chapter-11,novelguide
345,0.7250544428825378,2,anthem-chapter-12,novelguide
346,0.5365513563156128,14,ethan-frome-chapter-1-chapter-2,gradesaver
347,0.693513810634613,15,ethan-frome-chapter-3,gradesaver
348,0.7145914435386658,23,ethan-frome-chapter-4,gradesaver
349,0.7063943147659302,15,ethan-frome-chapter-5,gradesaver
350,0.6781673431396484,11,ethan-frome-chapter-6,gradesaver
351,0.7416046857833862,22,ethan-frome-chapter-7,gradesaver
352,0.6916320323944092,17,ethan-frome-chapter-8,gradesaver
353,0.654442548751831,25,ethan-frome-chapter-1,shmoop
354,0.6564341187477112,29,ethan-frome-chapter-2,shmoop
355,0.6336286664009094,21,ethan-frome-chapter-3,shmoop
356,0.6732197403907776,39,ethan-frome-chapter-4,shmoop
357,0.6513340473175049,24,ethan-frome-chapter-5,shmoop
358,0.6446517705917358,15,ethan-frome-chapter-6,shmoop
359,0.7011159062385559,34,ethan-frome-chapter-7,shmoop
360,0.6629776954650879,22,ethan-frome-chapter-8,shmoop
361,0.6799037456512451,33,ethan-frome-chapter-9,shmoop
362,0.6050160527229309,12,ethan-frome-chapter-1-chapter-2,cliffnotes
363,0.747518002986908,10,ethan-frome-chapter-1,sparknotes
364,0.7117252945899963,19,ethan-frome-chapter-2,sparknotes
365,0.733120858669281,10,ethan-frome-chapter-3,sparknotes
366,0.7020158767700195,21,ethan-frome-chapter-4,sparknotes
367,0.6749159097671509,13,ethan-frome-chapter-5,sparknotes
368,0.7235593199729919,11,ethan-frome-chapter-6,sparknotes
369,0.7298493385314941,29,ethan-frome-chapter-7,sparknotes
370,0.6769800186157227,19,ethan-frome-chapter-8,sparknotes
371,0.7073017954826355,38,ethan-frome-chapter-9,sparknotes
372,0.6643529534339905,24,ethan-frome-chapter-1,pinkmonkey
373,0.6766578555107117,27,ethan-frome-chapter-2,pinkmonkey
374,0.673242449760437,20,ethan-frome-chapter-3,pinkmonkey
375,0.6992793083190918,31,ethan-frome-chapter-4,pinkmonkey
376,0.6777127981185913,19,ethan-frome-chapter-5,pinkmonkey
377,0.6759006977081299,14,ethan-frome-chapter-6,pinkmonkey
378,0.6984233260154724,33,ethan-frome-chapter-7,pinkmonkey
379,0.6604852676391602,27,ethan-frome-chapter-8,pinkmonkey
380,0.6742132306098938,42,ethan-frome-chapter-9,pinkmonkey
381,0.676922619342804,22,ethan-frome-chapter-1,novelguide
382,0.7237753868103027,26,ethan-frome-chapter-2,novelguide
383,0.7292199730873108,17,ethan-frome-chapter-3,novelguide
384,0.7179784178733826,27,ethan-frome-chapter-4,novelguide
385,0.6906658411026001,20,ethan-frome-chapter-5,novelguide
386,0.6397401094436646,16,ethan-frome-chapter-6,novelguide
387,0.7235832810401917,32,ethan-frome-chapter-7,novelguide
388,0.6693522930145264,28,ethan-frome-chapter-8,novelguide
389,0.7167449593544006,40,ethan-frome-chapter-9,novelguide
390,0.608661949634552,19,the-jungle-chapter-1,gradesaver
391,0.596616804599762,18,the-jungle-chapter-2,gradesaver
392,0.6416800618171692,7,the-jungle-chapter-3,gradesaver
393,0.6992899775505066,15,the-jungle-chapter-4,gradesaver
394,0.6974985003471375,13,the-jungle-chapter-5,gradesaver
395,0.6448650360107422,9,the-jungle-chapter-6,gradesaver
396,0.6444573998451233,7,the-jungle-chapter-7,gradesaver
397,0.5877305865287781,11,the-jungle-chapter-8,gradesaver
398,0.6328749060630798,9,the-jungle-chapter-9,gradesaver
399,0.707280158996582,15,the-jungle-chapter-10,gradesaver
400,0.6359018087387085,6,the-jungle-chapter-11,gradesaver
401,0.6675233244895935,7,the-jungle-chapter-12,gradesaver
402,0.6575057506561279,11,the-jungle-chapter-13,gradesaver
403,0.6460159420967102,10,the-jungle-chapter-14,gradesaver
404,0.6585178971290588,12,the-jungle-chapter-15,gradesaver
405,0.5980371832847595,8,the-jungle-chapter-16,gradesaver
406,0.6454127430915833,15,the-jungle-chapter-17,gradesaver
407,0.6158856749534607,10,the-jungle-chapter-18,gradesaver
408,0.6282334923744202,10,the-jungle-chapter-19,gradesaver
409,0.6594254374504089,8,the-jungle-chapter-20,gradesaver
410,0.6306840777397156,12,the-jungle-chapter-21,gradesaver
411,0.623931348323822,16,the-jungle-chapter-22,gradesaver
412,0.6303634643554688,10,the-jungle-chapter-23,gradesaver
413,0.6019018292427063,11,the-jungle-chapter-24,gradesaver
414,0.6899418830871582,25,the-jungle-chapter-25,gradesaver
415,0.6773973107337952,16,the-jungle-chapter-26,gradesaver
416,0.6332993507385254,19,the-jungle-chapter-27,gradesaver
417,0.6206914782524109,17,the-jungle-chapter-28,gradesaver
418,0.6414242386817932,11,the-jungle-chapter-29,gradesaver
419,0.6669831275939941,10,the-jungle-chapter-30,gradesaver
420,0.6429179310798645,11,the-jungle-chapter-31,gradesaver
421,0.6409582495689392,18,the-jungle-chapter-1,shmoop
422,0.6152324676513672,19,the-jungle-chapter-2,shmoop
423,0.6385059356689453,7,the-jungle-chapter-3,shmoop
424,0.6608598828315735,21,the-jungle-chapter-4,shmoop
425,0.6446484923362732,14,the-jungle-chapter-5,shmoop
426,0.6209577918052673,12,the-jungle-chapter-6,shmoop
427,0.6537418365478516,8,the-jungle-chapter-7,shmoop
428,0.6182798147201538,11,the-jungle-chapter-8,shmoop
429,0.6614334583282471,9,the-jungle-chapter-9,shmoop
430,0.6847109794616699,16,the-jungle-chapter-10,shmoop
431,0.6163062453269958,6,the-jungle-chapter-11,shmoop
432,0.6488678455352783,7,the-jungle-chapter-12,shmoop
433,0.647223949432373,12,the-jungle-chapter-13,shmoop
434,0.6786088943481445,9,the-jungle-chapter-14,shmoop
435,0.6586290001869202,13,the-jungle-chapter-15,shmoop
436,0.6249130368232727,6,the-jungle-chapter-16,shmoop
437,0.6344773173332214,18,the-jungle-chapter-17,shmoop
438,0.6236739754676819,11,the-jungle-chapter-18,shmoop
439,0.5850972533226013,11,the-jungle-chapter-19,shmoop
440,0.620496928691864,9,the-jungle-chapter-20,shmoop
441,0.6021551489830017,12,the-jungle-chapter-21,shmoop
442,0.5795373916625977,21,the-jungle-chapter-22,shmoop
443,0.6171029806137085,9,the-jungle-chapter-23,shmoop
444,0.5719920992851257,11,the-jungle-chapter-24,shmoop
445,0.6645132899284363,25,the-jungle-chapter-25,shmoop
446,0.6232526302337646,19,the-jungle-chapter-26,shmoop
447,0.6183038949966431,20,the-jungle-chapter-27,shmoop
448,0.5821424722671509,20,the-jungle-chapter-28,shmoop
449,0.5835907459259033,16,the-jungle-chapter-29,shmoop
450,0.6401072144508362,11,the-jungle-chapter-30,shmoop
