,rouge-1n,number of Unique sentences,chapter-title,source
4213,0.1822218837166262,2,Coriolanus-act-4-scene-4,shmoop
4214,0.18017657673259385,6,Coriolanus-act-4-scene-5,shmoop
4215,0.25668949571904154,7,Coriolanus-act-4-scene-6,shmoop
4216,0.24378176295891765,2,Coriolanus-act-4-scene-7,shmoop
4217,0.207690942594491,4,Coriolanus-act-5-scene-1,shmoop
4218,0.22402431650906524,4,Coriolanus-act-5-scene-2,shmoop
4219,0.23707940483688592,13,Coriolanus-act-5-scene-3,shmoop
4220,0.21738380229266352,4,Coriolanus-act-5-scene-4,shmoop
4221,0.16633949219584734,1,Coriolanus-act-5-scene-5,shmoop
4222,0.22264506877919332,15,Coriolanus-act-5-scene-6,shmoop
4223,0.2893776395667764,11,Coriolanus-act-1-scene-1,sparknotes
4224,0.2737946038009309,18,Coriolanus-act-1-scene-1,pinkmonkey
4225,0.2406762168705061,3,Coriolanus-act-1-scene-2,pinkmonkey
4226,0.22172486095991015,8,Coriolanus-act-1-scene-3,pinkmonkey
4227,0.22855379298257936,9,Coriolanus-act-1-scene-4,pinkmonkey
4228,0.17500157004324346,2,Coriolanus-act-1-scene-5,pinkmonkey
4229,0.21305822110791806,4,Coriolanus-act-1-scene-6,pinkmonkey
4230,0.1814417940901833,1,Coriolanus-act-1-scene-7,pinkmonkey
4231,0.17190929267956365,2,Coriolanus-act-1-scene-8,pinkmonkey
4232,0.2420724929476718,6,Coriolanus-act-1-scene-9,pinkmonkey
4233,0.18502322161615065,3,Coriolanus-act-1-scene-10,pinkmonkey
4234,0.23893407694254037,14,Coriolanus-act-2-scene-1,pinkmonkey
4235,0.23601161863002265,6,Coriolanus-act-2-scene-2,pinkmonkey
4236,0.26125751025108684,11,Coriolanus-act-2-scene-3,pinkmonkey
4237,0.2792215019811322,14,Coriolanus-act-3-scene-1,pinkmonkey
4238,0.2476335930529039,8,Coriolanus-act-3-scene-2,pinkmonkey
4239,0.26775321129488405,10,Coriolanus-act-3-scene-3,pinkmonkey
4240,0.20495670451911863,3,Coriolanus-act-4-scene-1,pinkmonkey
4241,0.20374783521994172,4,Coriolanus-act-4-scene-2,pinkmonkey
4242,0.2641063943362989,3,Coriolanus-act-4-scene-3,pinkmonkey
4243,0.23747998508838475,2,Coriolanus-act-4-scene-4,pinkmonkey
4244,0.26732370410433814,5,Coriolanus-act-4-scene-5,pinkmonkey
4245,0.2752668469307771,9,Coriolanus-act-4-scene-6,pinkmonkey
4246,0.2532216814386188,3,Coriolanus-act-4-scene-7,pinkmonkey
4247,0.23739919601621212,3,Coriolanus-act-5-scene-1,pinkmonkey
4248,0.24068404766249207,4,Coriolanus-act-5-scene-2,pinkmonkey
4249,0.26315805823656774,13,Coriolanus-act-5-scene-3,pinkmonkey
4250,0.23753537814239162,4,Coriolanus-act-5-scene-4,pinkmonkey
4251,0.27876763749468103,2,Coriolanus-act-5-scene-5,pinkmonkey
4252,0.24795932583760125,10,Coriolanus-act-5-scene-6,pinkmonkey
4253,0.2754922446135051,20,Coriolanus-act-1-scene-1,novelguide
4254,0.3234917027785634,3,Coriolanus-act-1-scene-2,novelguide
4255,0.24332695905820978,10,Coriolanus-act-1-scene-3,novelguide
4256,0.2810302981056445,8,Coriolanus-act-1-scene-4,novelguide
4257,0.22199820319513905,2,Coriolanus-act-1-scene-5,novelguide
4258,0.2794103461067383,6,Coriolanus-act-1-scene-6,novelguide
4259,0.24269005351494916,1,Coriolanus-act-1-scene-7,novelguide
4260,0.2449475762231066,1,Coriolanus-act-1-scene-8,novelguide
4261,0.2778803451191624,6,Coriolanus-act-1-scene-9,novelguide
4262,0.16536336442920813,4,Coriolanus-act-1-scene-10,novelguide
4263,0.27500047349687573,17,Coriolanus-act-2-scene-1,novelguide
4264,0.27209991686100404,7,Coriolanus-act-2-scene-2,novelguide
4265,0.28811294236266294,9,Coriolanus-act-2-scene-3,novelguide
4266,0.286010303715998,17,Coriolanus-act-3-scene-1,novelguide
4267,0.25734569067566504,10,Coriolanus-act-3-scene-2,novelguide
4268,0.24560423067509662,12,Coriolanus-act-3-scene-3,novelguide
4269,0.23838278930636844,4,Coriolanus-act-4-scene-1,novelguide
4270,0.2344493258694047,3,Coriolanus-act-4-scene-2,novelguide
4271,0.33906384942325857,4,Coriolanus-act-4-scene-3,novelguide
4272,0.2847158976041752,2,Coriolanus-act-4-scene-4,novelguide
4273,0.24464143970353658,7,Coriolanus-act-4-scene-5,novelguide
4274,0.3137952562599753,8,Coriolanus-act-4-scene-6,novelguide
4275,0.2778625450956457,3,Coriolanus-act-4-scene-7,novelguide
4276,0.24459088750295327,3,Coriolanus-act-5-scene-1,novelguide
4277,0.2622571103751081,5,Coriolanus-act-5-scene-2,novelguide
4278,0.27579717871834547,13,Coriolanus-act-5-scene-3,novelguide
4279,0.33555610020254734,4,Coriolanus-act-5-scene-4,novelguide
4280,0.3083333284468539,2,Coriolanus-act-5-scene-5,novelguide
4281,0.2539428958277994,15,Around-the-World-in-Eighty-Days-chapter-1,shmoop
4282,0.27831436288951517,5,Around-the-World-in-Eighty-Days-chapter-2,shmoop
4283,0.29335937635079945,12,Around-the-World-in-Eighty-Days-chapter-3,shmoop
4284,0.3003972350380706,14,Around-the-World-in-Eighty-Days-chapter-4,shmoop
