,bleu,number of Unique sentences,chapter-title,source
3969,0.29543077663220574,15,Richard II.act 2.scene 3,novelguide
3970,0.2248329304943419,4,Richard II.act 2.scene 4,novelguide
3971,0.26319190077099097,4,Richard II.act 3.scene 1,novelguide
3972,0.2778809710858481,13,Richard II.act 3.scene 2,novelguide
3973,0.3106744493911001,21,Richard II.act 3.scene 3,novelguide
3974,0.24599740480298324,14,Richard II.act 3.scene 4,novelguide
3975,0.3247932722185247,29,Richard II.act 4.scene 1,novelguide
3976,0.25192346298454543,11,Richard II.act 5.scene 1,novelguide
3977,0.2920587993506505,10,Richard II.act 5.scene 2,novelguide
3978,0.31702703072555116,14,Richard II.act 5.scene 3,novelguide
3979,0.24463709841153952,2,Richard II.act 5.scene 4,novelguide
3980,0.27708773784226726,13,Richard II.act 5.scene 5,novelguide
3981,0.2878609878326755,14,Henry IV Part 1.act 1.scene 1,shmoop
3982,0.30637324512403363,13,Henry IV Part 1.act 1.scene 2,shmoop
3983,0.31467513529224456,27,Henry IV Part 1.act 1.scene 3,shmoop
3984,0.22657952795618308,4,Henry IV Part 1.act 2.scene 1,shmoop
3985,0.2704918334406604,5,Henry IV Part 1.act 2.scene 2,shmoop
3986,0.285825613186362,9,Henry IV Part 1.act 2.scene 3,shmoop
3987,0.3067350031143781,15,Henry IV Part 1.act 3.scene 1,shmoop
3988,0.27294199795429636,12,Henry IV Part 1.act 3.scene 2,shmoop
3989,0.2821502534314591,11,Henry IV Part 1.act 4.scene 1,shmoop
3990,0.24890799897624583,5,Henry IV Part 1.act 4.scene 2,shmoop
3991,0.30061834697736634,6,Henry IV Part 1.act 4.scene 3,shmoop
3992,0.2808335840174465,12,Henry IV Part 1.act 5.scene 1,shmoop
3993,0.29838680419601066,8,Henry IV Part 1.act 5.scene 2,shmoop
3994,0.33332736395726803,10,Henry IV Part 1.act 5.scene 3,shmoop
3995,0.3009905294268421,19,Henry IV Part 1.act 5.scene 4,shmoop
3996,0.28891186202137886,5,Henry IV Part 1.act 4.scene 1,sparknotes
3997,0.24737293167562419,5,Henry IV Part 1.act 4.scene 2,sparknotes
3998,0.27119890300312177,8,Henry IV Part 1.act 4.scene 3,sparknotes
3999,0.24537002895341548,7,Henry IV Part 1.act 5.scene 1,sparknotes
4000,0.28742705671733515,6,Henry IV Part 1.act 5.scene 2,sparknotes
4001,0.33841240508423065,8,Henry IV Part 1.act 5.scene 3,sparknotes
4002,0.31237830811750233,14,Henry IV Part 1.act 5.scene 4,sparknotes
4003,0.31047744280097583,15,Henry IV Part 1.act 1.scene 1,novelguide
4004,0.3018249733516775,13,Henry IV Part 1.act 1.scene 2,novelguide
4005,0.3053271273599928,31,Henry IV Part 1.act 1.scene 3,novelguide
4006,0.22247037570214126,6,Henry IV Part 1.act 2.scene 1,novelguide
4007,0.251760675407838,7,Henry IV Part 1.act 2.scene 2,novelguide
4008,0.2502733838897022,11,Henry IV Part 1.act 2.scene 3,novelguide
4009,0.3213397799700094,19,Henry IV Part 1.act 3.scene 1,novelguide
4010,0.2639392203860831,12,Henry IV Part 1.act 3.scene 2,novelguide
4011,0.2721311532817472,11,Henry IV Part 1.act 4.scene 1,novelguide
4012,0.2594808081558723,4,Henry IV Part 1.act 4.scene 2,novelguide
4013,0.23687206461460192,10,Henry IV Part 1.act 4.scene 3,novelguide
4014,0.2684429400610479,8,Henry IV Part 1.act 5.scene 1,novelguide
4015,0.31029748669079904,7,Henry IV Part 1.act 5.scene 2,novelguide
4016,0.3295220499301867,9,Henry IV Part 1.act 5.scene 3,novelguide
4017,0.31959133025382785,16,Henry IV Part 1.act 5.scene 4,novelguide
4018,0.30167994876649673,20,Henry VI Part 1.act 1.scene 1,shmoop
4019,0.28488532950140816,14,Henry VI Part 1.act 1.scene 2,shmoop
4020,0.2538812690956993,10,Henry VI Part 1.act 1.scene 3,shmoop
4021,0.20047172490386617,6,Henry VI Part 1.act 1.scene 4,shmoop
4022,0.22180964421310065,9,Henry VI Part 1.act 1.scene 5,shmoop
4023,0.26458873013388473,10,Henry VI Part 1.act 2.scene 1,shmoop
4024,0.2586481897753504,5,Henry VI Part 1.act 2.scene 2,shmoop
4025,0.22484243357235906,12,Henry VI Part 1.act 2.scene 3,shmoop
4026,0.24977263116270862,18,Henry VI Part 1.act 2.scene 4,shmoop
4027,0.32895363587201565,14,Henry VI Part 1.act 2.scene 5,shmoop
4028,0.25859173734780977,5,Henry VI Part 1.act 4.scene 2,shmoop
4029,0.25542063917056346,11,Henry VI Part 1.act 5.scene 1,shmoop
4030,0.1818450582720315,6,Henry VI Part 1.act 5.scene 2,shmoop
4031,0.2127762219917446,10,Henry VI Part 1.act 5.scene 3,shmoop
4032,0.2946900532117006,16,Henry VI Part 1.act 1.scene 1,novelguide
4033,0.2825256697641353,14,Henry VI Part 1.act 1.scene 2,novelguide
4034,0.3228491568910364,8,Henry VI Part 1.act 1.scene 3,novelguide
4035,0.2756661165327587,5,Henry VI Part 1.act 1.scene 4,novelguide
4036,0.21826076326913615,9,Henry VI Part 1.act 1.scene 5,novelguide
4037,0.3318872684248859,8,Henry VI Part 1.act 2.scene 1,novelguide
4038,0.2580892328293901,7,Henry VI Part 1.act 2.scene 2,novelguide
4039,0.3123338388525222,8,Henry VI Part 1.act 2.scene 3,novelguide
4040,0.31443909070944615,13,Henry VI Part 1.act 2.scene 4,novelguide
4041,0.3522192533910298,14,Henry VI Part 1.act 2.scene 5,novelguide
4042,0.28659018092281796,6,Henry VI Part 1.act 4.scene 2,novelguide
4043,0.29529907095474567,7,Henry VI Part 1.act 5.scene 1,novelguide
4044,0.3143123029884371,6,Henry VI Part 1.act 5.scene 2,novelguide
4045,0.2665431477207885,10,Henry VI Part 1.act 5.scene 3,novelguide
4046,0.298440494260998,16,Richard III.act 1.scene 1,gradesaver
4047,0.267074905926573,12,Richard III.act 2.scene 1,gradesaver
4048,0.3118217628867576,22,Richard III.act 3.scene 1,gradesaver
4049,0.29143621679087267,8,Richard III.act 4.scene 1,gradesaver
4050,0.17725126172940048,4,Richard III.act 5.scene 1,gradesaver
4051,0.29447528061989375,12,Richard III.act 1.scene 1,shmoop
4052,0.2675744583976887,11,Richard III.act 2.scene 1,shmoop
4053,0.3237387113091277,19,Richard III.act 3.scene 1,shmoop
4054,0.2908880497041598,10,Richard III.act 4.scene 1,shmoop
4055,0.24522136356806612,3,Richard III.act 5.scene 1,shmoop
4056,0.281372032715124,29,Richard III.act i.scene i,cliffnotes
4057,0.272238996398094,25,Richard III.act iii.scene i,cliffnotes
4058,0.33744116347137615,27,Richard III.act i.scene i,sparknotes
4059,0.3364927000149678,22,Richard III.act iii.scene i,sparknotes
4060,0.32390685437541594,14,Richard III.act 1.scene 1,novelguide
4061,0.3132295988059017,8,Richard III.act 2.scene 1,novelguide
4062,0.3619626320099398,19,Richard III.act 3.scene 1,novelguide
4063,0.34005220809252046,10,Richard III.act 4.scene 1,novelguide
4064,0.3052714215271569,2,Richard III.act 5.scene 1,novelguide
4065,0.19559944712381122,5,Henry V.act 3,gradesaver
4066,0.2193918529020914,7,Henry V.act 4,gradesaver
4067,0.18510964747833636,4,Henry V.act 5,gradesaver
4068,0.21504718176807497,3,Henry V.prologue,shmoop
4069,0.21399930731252798,2,Henry V.prologue,cliffnotes
4070,0.2323914566131129,2,Henry V.prologue,novelguide
4071,0.3111931120215705,5,Henry V.act 3,novelguide
4072,0.307861420318815,6,Henry V.act 4,novelguide
4073,0.32800311689273354,3,Henry V.act 5,novelguide
4074,0.3281713998458038,17,Titus Andronicus.act 1.scene 1,gradesaver
4075,0.30464842028049754,18,Titus Andronicus.act 1.scene 1,shmoop
4076,0.23249727156337027,3,Julius Caesar.act 1.scene 1,gradesaver
4077,0.315929643003434,19,Julius Caesar.act 1.scene 2,gradesaver
4078,0.2963160873334222,6,Julius Caesar.act 1.scene 3,gradesaver
4079,0.3091687961946725,16,Julius Caesar.act 2.scene 1,gradesaver
4080,0.33565076774242164,10,Julius Caesar.act 2.scene 2,gradesaver
4081,0.2994729755298151,2,Julius Caesar.act 2.scene 3,gradesaver
4082,0.2656584776444603,3,Julius Caesar.act 2.scene 4,gradesaver
4083,0.32321182196767007,22,Julius Caesar.act 3.scene 1,gradesaver
4084,0.26569699766932753,14,Julius Caesar.act 3.scene 2,gradesaver
4085,0.31977208766140164,3,Julius Caesar.act 3.scene 3,gradesaver
4086,0.2928615020331982,5,Julius Caesar.act 4.scene 1,gradesaver
4087,0.24236499491498953,6,Julius Caesar.act 4.scene 2,gradesaver
4088,0.30786525473080406,10,Julius Caesar.act 5.scene 1,gradesaver
4089,0.23057461776334798,1,Julius Caesar.act 5.scene 2,gradesaver
4090,0.32244286136132033,11,Julius Caesar.act 5.scene 3,gradesaver
4091,0.2914340821558126,4,Julius Caesar.act 5.scene 4,gradesaver
4092,0.3336086326418901,5,Julius Caesar.act 5.scene 5,gradesaver
4093,0.23650905625689955,3,Julius Caesar.act 1.scene 1,shmoop
4094,0.29576223483000197,20,Julius Caesar.act 1.scene 2,shmoop
4095,0.24627521134605596,11,Julius Caesar.act 1.scene 3,shmoop
4096,0.2607246891838942,24,Julius Caesar.act 2.scene 1,shmoop
4097,0.28491712778841527,20,Julius Caesar.act 2.scene 2,shmoop
4098,0.2935158917412875,2,Julius Caesar.act 2.scene 3,shmoop
4099,0.24598181532994953,5,Julius Caesar.act 2.scene 4,shmoop
4100,0.3005202730383938,33,Julius Caesar.act 3.scene 1,shmoop
4101,0.2835365073956435,22,Julius Caesar.act 3.scene 2,shmoop
4102,0.3112278234397825,3,Julius Caesar.act 3.scene 3,shmoop
4103,0.2960643873082266,6,Julius Caesar.act 4.scene 1,shmoop
4104,0.2749899560308532,5,Julius Caesar.act 4.scene 2,shmoop
4105,0.2861803350117094,27,Julius Caesar.act 4.scene 3,shmoop
4106,0.27059176441133026,13,Julius Caesar.act 5.scene 1,shmoop
4107,0.19617888141959144,2,Julius Caesar.act 5.scene 2,shmoop
4108,0.2808427663210024,14,Julius Caesar.act 5.scene 3,shmoop
4109,0.28032387933501657,5,Julius Caesar.act 5.scene 4,shmoop
4110,0.2965781480697232,6,Julius Caesar.act 5.scene 5,shmoop
4111,0.2677725852078887,3,Julius Caesar.act 1.scene 1,cliffnotes
4112,0.33811801711916323,9,Julius Caesar.act 1.scene 2,cliffnotes
4113,0.3197840961182459,8,Julius Caesar.act 1.scene 3,cliffnotes
4114,0.31933850905274724,13,Julius Caesar.act 2.scene 1,cliffnotes
4115,0.3166382272699155,12,Julius Caesar.act 2.scene 2,cliffnotes
4116,0.303940306070371,2,Julius Caesar.act 2.scene 3,cliffnotes
4117,0.3495737893779393,3,Julius Caesar.act 2.scene 4,cliffnotes
4118,0.3716722530390361,14,Julius Caesar.act 3.scene 1,cliffnotes
4119,0.32077985870443876,13,Julius Caesar.act 3.scene 2,cliffnotes
4120,0.3238140233666159,2,Julius Caesar.act 3.scene 3,cliffnotes
4121,0.34579189328715976,4,Julius Caesar.act 4.scene 1,cliffnotes
4122,0.2983483645150133,4,Julius Caesar.act 4.scene 2,cliffnotes
4123,0.30811005984078993,17,Julius Caesar.act 4.scene 3,cliffnotes
4124,0.33877388040259104,8,Julius Caesar.act 5.scene 1,cliffnotes
4125,0.22720453026974297,1,Julius Caesar.act 5.scene 2,cliffnotes
4126,0.33359764537033004,7,Julius Caesar.act 5.scene 3,cliffnotes
4127,0.34805171450726313,3,Julius Caesar.act 5.scene 4,cliffnotes
4128,0.3595574424010097,5,Julius Caesar.act 5.scene 5,cliffnotes
4129,0.30927918873827337,3,Julius Caesar.act 1.scene 1,bookwolf
4130,0.33831963268690923,13,Julius Caesar.act 1.scene 2,bookwolf
4131,0.31228052761461517,7,Julius Caesar.act 1.scene 3,bookwolf
4132,0.30874954379223263,13,Julius Caesar.act 2.scene 1,bookwolf
4133,0.33149559221584923,7,Julius Caesar.act 2.scene 2,bookwolf
4134,0.21774279273323566,2,Julius Caesar.act 2.scene 3,bookwolf
4135,0.37660806712975575,3,Julius Caesar.act 2.scene 4,bookwolf
4136,0.37677318477025895,12,Julius Caesar.act 3.scene 1,bookwolf
4137,0.33733224882432145,8,Julius Caesar.act 3.scene 2,bookwolf
4138,0.40749920203918405,3,Julius Caesar.act 3.scene 3,bookwolf
4139,0.270736217020117,6,Julius Caesar.act 4.scene 1,bookwolf
4140,0.29468911912084256,2,Julius Caesar.act 4.scene 2,bookwolf
4141,0.3411297693423545,9,Julius Caesar.act 4.scene 3,bookwolf
4142,0.27515544253325525,6,Julius Caesar.act 5.scene 1,bookwolf
4143,0.27345074394786684,1,Julius Caesar.act 5.scene 2,bookwolf
4144,0.3350572203290846,8,Julius Caesar.act 5.scene 3,bookwolf
4145,0.36398757229998,3,Julius Caesar.act 5.scene 4,bookwolf
4146,0.34947784686532535,5,Julius Caesar.act 5.scene 5,bookwolf
4147,0.3024868977031844,12,Julius Caesar.act 1.scene 2,novelguide
4148,0.27364748559799623,6,Julius Caesar.act 1.scene 3,novelguide
4149,0.292063461299751,11,Julius Caesar.act 2.scene 1,novelguide
4150,0.30644239933646045,9,Julius Caesar.act 2.scene 2,novelguide
4151,0.40057273931907644,1,Julius Caesar.act 2.scene 3,novelguide
4152,0.2786501910915407,4,Julius Caesar.act 2.scene 4,novelguide
4153,0.3089988440866157,11,Julius Caesar.act 3.scene 1,novelguide
4154,0.2613712315547721,9,Julius Caesar.act 3.scene 2,novelguide
4155,0.3070361301270322,3,Julius Caesar.act 3.scene 3,novelguide
4156,0.2701365520031742,5,Julius Caesar.act 4.scene 1,novelguide
4157,0.23980956656271302,3,Julius Caesar.act 4.scene 2,novelguide
4158,0.2829257531360199,11,Julius Caesar.act 4.scene 3,novelguide
4159,0.25856896195126106,9,Julius Caesar.act 5.scene 1,novelguide
4160,0.17632034487452547,1,Julius Caesar.act 5.scene 2,novelguide
4161,0.29027520454567,9,Julius Caesar.act 5.scene 3,novelguide
4162,0.3122763134106071,3,Julius Caesar.act 5.scene 4,novelguide
4163,0.2948820689622111,7,Julius Caesar.act 5.scene 5,novelguide
4164,0.1898847310147749,11,Love's Labour's Lost.act 1.scene 1,shmoop
4165,0.27464994920732666,14,Love's Labour's Lost.act 1.scene 2,shmoop
4166,0.2891903141565867,19,Love's Labour's Lost.act 2.scene 1,shmoop
4167,0.2354356897115633,11,Love's Labour's Lost.act 3.scene 1,shmoop
4168,0.26190067121154353,6,Love's Labour's Lost.act 4.scene 1,shmoop
4169,0.21514989642771945,4,Love's Labour's Lost.act 4.scene 2,shmoop
4170,0.22154810093960803,14,Love's Labour's Lost.act 4.scene 3,shmoop
4171,0.1403061224489796,2,Love's Labour's Lost.act 5.scene 1,shmoop
4172,0.2648008455593453,30,Love's Labour's Lost.act 5.scene 2,shmoop
4173,0.2336125458277837,8,Love's Labour's Lost.act 1.scene 1,cliffnotes
4174,0.26292689266333297,13,Love's Labour's Lost.act 1.scene 2,cliffnotes
4175,0.23388114680733513,28,Love's Labour's Lost.act 2.scene 1,cliffnotes
4176,0.16649691262685504,15,Love's Labour's Lost.act 3.scene 1,cliffnotes
4177,0.17210605316082125,9,Love's Labour's Lost.act 4.scene 1,cliffnotes
4178,0.27813528578665747,3,Love's Labour's Lost.act 4.scene 2,cliffnotes
4179,0.22523747293547794,15,Love's Labour's Lost.act 4.scene 3,cliffnotes
4180,0.2558109148865515,2,Love's Labour's Lost.act 5.scene 1,cliffnotes
4181,0.2491357750260692,34,Love's Labour's Lost.act 5.scene 2,cliffnotes
4182,0.2754558126018462,12,Pygmalion.act i,gradesaver
4183,0.2756031196740604,15,Pygmalion.act ii,gradesaver
4184,0.2922743294469111,16,Pygmalion.act iii,gradesaver
4185,0.31397902066112404,11,Pygmalion.act iv,gradesaver
4186,0.3225984967291229,24,Pygmalion.act v,gradesaver
4187,0.2991625732683254,14,Pygmalion.act 1,shmoop
4188,0.3218788841775446,16,Pygmalion.act 2,shmoop
4189,0.28014091163474647,17,Pygmalion.act 3,shmoop
4190,0.3011711507594991,15,Pygmalion.act 4,shmoop
4191,0.26845447236742037,14,Pygmalion.act i,cliffnotes
4192,0.2825868821081313,14,Pygmalion.act ii,cliffnotes
4193,0.2986083582959089,19,Pygmalion.act iii,cliffnotes
4194,0.2605452171886874,12,Pygmalion.act iv,cliffnotes
4195,0.2903403108599816,22,Pygmalion.act v,cliffnotes
4196,0.2860022272445144,10,Pygmalion.act i,sparknotes
4197,0.3181796099047418,12,Pygmalion.act ii,sparknotes
4198,0.3142301841583741,20,Pygmalion.act iii,sparknotes
4199,0.3117234707940838,12,Pygmalion.act iv,sparknotes
4200,0.29298531442233766,23,Pygmalion.act v,sparknotes
4201,0.2530508885890693,14,Pygmalion.act 1,novelguide
4202,0.2715198610437766,16,Pygmalion.act 2,novelguide
4203,0.2491058095827433,19,Pygmalion.act 3,novelguide
4204,0.24990650957984256,17,Pygmalion.act 4,novelguide
4205,0.30589455924665776,11,Twelfth Night.act 5.scene 1,gradesaver
4206,0.23556878948544177,16,Twelfth Night.act 5.scene 1,cliffnotes
4207,0.3244413510703791,39,A Doll's House.act i,gradesaver
4208,0.31932390667485455,46,A Doll's House.act ii,gradesaver
4209,0.31613875572668887,51,A Doll's House.act iii,gradesaver
4210,0.34334948706792956,70,A Doll's House.act 1,shmoop
4211,0.32751593662080547,44,A Doll's House.act 2,shmoop
4212,0.3374431554899452,54,A Doll's House.act 3,shmoop
4213,0.31005794682225934,37,A Doll's House.act i,cliffnotes
4214,0.3327396210555725,44,A Doll's House.act ii,cliffnotes
4215,0.32716229463160484,52,A Doll's House.act iii,cliffnotes
4216,0.3876557023556593,65,A Doll's House.act 1,novelguide
4217,0.3586222568930874,42,A Doll's House.act 2,novelguide
4218,0.3620093459310282,55,A Doll's House.act 3,novelguide
4219,0.29933303197291494,28,Arms and the Man.act i,gradesaver
4220,0.32209444588976627,36,Arms and the Man.act ii,gradesaver
4221,0.35281077513839393,43,Arms and the Man.act iii,gradesaver
4222,0.30811611002578865,28,Arms and the Man.act i,cliffnotes
4223,0.297008217504427,39,Arms and the Man.act ii,cliffnotes
4224,0.3468375545425986,45,Arms and the Man.act iii,cliffnotes
4225,0.2746635075950534,49,Hedda Gabler.act i,shmoop
4226,0.29083267219314785,47,Hedda Gabler.act ii,shmoop
4227,0.28241472938910295,27,Hedda Gabler.act iii,shmoop
4228,0.3160388290644448,37,Hedda Gabler.act iv,shmoop
4229,0.3297775909381971,40,Hedda Gabler.act i,cliffnotes
4230,0.3215873354228088,42,Hedda Gabler.act ii,cliffnotes
4231,0.31524550076166175,25,Hedda Gabler.act iii,cliffnotes
4232,0.32916716980848426,37,Hedda Gabler.act iv,cliffnotes
4233,0.2237428838670778,18,The Merry Wives of Windsor.act 1.scene 1,shmoop
4234,0.24131986967732316,12,The Merry Wives of Windsor.act 1.scene 4,shmoop
4235,0.21807602346489816,9,The Merry Wives of Windsor.act 2.scene 1,shmoop
4236,0.21754622967817236,9,The Merry Wives of Windsor.act 2.scene 2,shmoop
4237,0.17608995000585304,3,The Merry Wives of Windsor.act 2.scene 3,shmoop
4238,0.25188707296501334,9,The Merry Wives of Windsor.act 3.scene 3,shmoop
4239,0.20467419356477184,2,The Merry Wives of Windsor.act 4.scene 1,shmoop
4240,0.23551545025113524,6,The Merry Wives of Windsor.act 4.scene 2,shmoop
4241,0.2018903363486888,2,The Merry Wives of Windsor.act 4.scene 3,shmoop
4242,0.22898743755159787,5,The Merry Wives of Windsor.act 4.scene 4,shmoop
4243,0.25956234038715653,15,The Merry Wives of Windsor.act 1.scene 1,cliffnotes
4244,0.27019460587238986,11,The Merry Wives of Windsor.act 1.scene 4,cliffnotes
4245,0.3278069947764205,8,The Merry Wives of Windsor.act 2.scene 1,cliffnotes
4246,0.24950799923447017,10,The Merry Wives of Windsor.act 2.scene 2,cliffnotes
4247,0.31111798969366655,3,The Merry Wives of Windsor.act 2.scene 3,cliffnotes
4248,0.3212336095111834,7,The Merry Wives of Windsor.act 3.scene 3,cliffnotes
4249,0.26440728074256337,12,The Merry Wives of Windsor.act 3.scenes 4-5,cliffnotes
4250,0.23927740349840657,3,The Merry Wives of Windsor.act 4.scene 1,cliffnotes
4251,0.251808121114716,5,The Merry Wives of Windsor.act 4.scene 2,cliffnotes
4252,0.29776911440387394,4,The Merry Wives of Windsor.act 4.scene 4,cliffnotes
4253,0.1847385016398757,3,The Merry Wives of Windsor.act 4.scene 3,cliffnotes
4254,0.24170894212212224,14,The Merry Wives of Windsor.act 5.scenes 1-5,cliffnotes
4255,0.24711869740302056,11,The Merry Wives of Windsor.act 3.scenes 4-5,sparknotes
4256,0.2264833368932608,12,The Merry Wives of Windsor.act 5.scenes 1-5,sparknotes
4257,0.3040672871475073,12,The Spanish Tragedy.act 1.scene 1,gradesaver
4258,0.3140903856454816,9,The Spanish Tragedy.act 1.scene 2,gradesaver
4259,0.21155121402738122,7,The Spanish Tragedy.act 1.scene 3,gradesaver
4260,0.2660824959172542,11,The Spanish Tragedy.act 2.scene 1,gradesaver
4261,0.21406927140945153,6,The Spanish Tragedy.act 2.scene 3,gradesaver
4262,0.21342098033902013,5,The Spanish Tragedy.act 2.scene 4,gradesaver
4263,0.2641803483019988,6,The Spanish Tragedy.act 3.scene 1,gradesaver
4264,0.28223909346752274,7,The Spanish Tragedy.act 3.scene 2,gradesaver
4265,0.28620941678404266,4,The Spanish Tragedy.act 3.scene 3,gradesaver
4266,0.2867681450912362,6,The Spanish Tragedy.act 3.scene 4,gradesaver
4267,0.26084916454882073,3,The Spanish Tragedy.act 3.scene 5,gradesaver
4268,0.24525794424965774,3,The Spanish Tragedy.act 3.scene 7,gradesaver
4269,0.23530241721663503,2,The Spanish Tragedy.act 3.scene 8,gradesaver
4270,0.14583333333333334,1,The Spanish Tragedy.act 3.scene 9,gradesaver
4271,0.2398265916976348,3,The Spanish Tragedy.act 3.scene 10,gradesaver
4272,0.271557187044051,11,The Spanish Tragedy.act 1.scene 1,shmoop
4273,0.2580290690896715,11,The Spanish Tragedy.act 1.scene 2,shmoop
4274,0.193872319479632,9,The Spanish Tragedy.act 1.scene 3,shmoop
4275,0.2698990498928944,7,The Spanish Tragedy.act 2.scene 1,shmoop
4276,0.22394002712086136,5,The Spanish Tragedy.act 2.scene 3,shmoop
4277,0.195948209870403,7,The Spanish Tragedy.act 2.scene 4,shmoop
4278,0.24295128146048764,8,The Spanish Tragedy.act 3.scene 1,shmoop
4279,0.24050304251669946,10,The Spanish Tragedy.act 3.scene 2,shmoop
4280,0.20652198431838384,4,The Spanish Tragedy.act 3.scene 3,shmoop
4281,0.2934063672927017,6,The Spanish Tragedy.act 3.scene 4,shmoop
4282,0.20220659771963662,3,The Spanish Tragedy.act 3.scene 5,shmoop
4283,0.28196767914941534,3,The Spanish Tragedy.act 3.scene 7,shmoop
4284,0.23567110341877676,1,The Spanish Tragedy.act 3.scene 8,shmoop
4285,0.13651340886215727,2,The Spanish Tragedy.act 3.scene 9,shmoop
4286,0.23872423987969768,5,The Spanish Tragedy.act 3.scene 10,shmoop
4287,0.2490161768605437,6,Tartuffe.act 1.scene 1,shmoop
4288,0.2553350522960882,7,Tartuffe.act 1.scene 1,cliffnotes
4289,0.2950906871748217,31,An Enemy of the People.act ii,gradesaver
4290,0.3020890030715855,25,An Enemy of the People.act iii,gradesaver
4291,0.2505881336888964,23,An Enemy of the People.act 1,shmoop
4292,0.2779686066378777,32,An Enemy of the People.act 2,shmoop
4293,0.2796193900196135,28,An Enemy of the People.act 3,shmoop
4294,0.2507401006349886,35,An Enemy of the People.act 5,shmoop
4295,0.31221196564992004,22,An Enemy of the People.act i,cliffnotes
4296,0.325263021172491,24,An Enemy of the People.act ii,cliffnotes
4297,0.31712141187047294,27,An Enemy of the People.act iii,cliffnotes
4298,0.3303300331447917,19,An Enemy of the People.act iv,cliffnotes
4299,0.3514289320373698,22,An Enemy of the People.act v,cliffnotes
4300,0.31466899068322524,24,An Enemy of the People.act i,sparknotes
4301,0.3224966897259397,26,An Enemy of the People.act ii,sparknotes
4302,0.31280658837982317,20,An Enemy of the People.act iii,sparknotes
4303,0.3212561388503849,16,An Enemy of the People.act iv,sparknotes
4304,0.3209284503572957,19,An Enemy of the People.act v,sparknotes
4305,0.30989220922777183,18,An Enemy of the People.act 1,novelguide
4306,0.3049210206716668,30,An Enemy of the People.act 2,novelguide
4307,0.30348691813541234,25,An Enemy of the People.act 3,novelguide
4308,0.26534001142680125,26,An Enemy of the People.act 5,novelguide
4309,0.33516749823986136,18,Measure for Measure.act 5.scene 1,gradesaver
4310,0.28217415523708544,19,Measure for Measure.act 5.scene 1,shmoop
4311,0.28053489708420004,21,The Seagull.act 1,gradesaver
4312,0.2641940489349158,18,The Seagull.act 2,gradesaver
4313,0.2687039629217041,14,The Seagull.act 3,gradesaver
4314,0.2842182052611016,23,The Seagull.act 4,gradesaver
4315,0.33026701223498767,24,The Seagull.act 1,shmoop
4316,0.2796496023690083,17,The Seagull.act 2,shmoop
4317,0.311090341972734,20,The Seagull.act 3,shmoop
4318,0.34087922452548275,27,The Seagull.act 4,shmoop
4319,0.25867688823363605,5,Idylls of the King.chapter 1,shmoop
4320,0.2971787486198273,30,Idylls of the King.chapter 2,shmoop
4321,0.31283161630597994,38,Idylls of the King.chapter 3,shmoop
4322,0.3281929657514748,29,Idylls of the King.chapter 4,shmoop
4323,0.3487738964187743,27,Idylls of the King.chapter 5,shmoop
4324,0.3011522722618395,40,Idylls of the King.chapter 6,shmoop
4325,0.30390156349366093,28,Idylls of the King.chapter 7,shmoop
4326,0.3302447638273466,39,Idylls of the King.chapter 8,shmoop
4327,0.3073002211212512,36,Idylls of the King.chapter 9,shmoop
4328,0.3206465468715318,49,Idylls of the King.chapter 10,shmoop
4329,0.28184753476883134,34,Idylls of the King.chapter 11,shmoop
4330,0.28654042207679553,31,Idylls of the King.chapter 12,shmoop
4331,0.29495765236081484,6,Idylls of the King.chapter 1,cliffnotes
4332,0.3299955225206282,25,Idylls of the King.chapter 2,cliffnotes
4333,0.31884043754922353,32,Idylls of the King.chapter 3,cliffnotes
4334,0.3102180073050255,32,Idylls of the King.chapter 4,cliffnotes
4335,0.31674819848553154,30,Idylls of the King.chapter 5,cliffnotes
4336,0.29023240265097006,36,Idylls of the King.chapter 6,cliffnotes
4337,0.31379249540205706,28,Idylls of the King.chapter 7,cliffnotes
4338,0.3201567564140219,41,Idylls of the King.chapter 8,cliffnotes
4339,0.30392069328688504,40,Idylls of the King.chapter 9,cliffnotes
4340,0.3115873535670529,40,Idylls of the King.chapter 10,cliffnotes
4341,0.3132460373933819,32,Idylls of the King.chapter 11,cliffnotes
4342,0.30997824193441653,31,Idylls of the King.chapter 12,cliffnotes
4343,0.32146576957148126,18,White Fang.part 1.chapter 1-chapter 3,gradesaver
4344,0.2820670623616058,28,White Fang.part 2.chapter 1-chapter 5,gradesaver
4345,0.3030064603220899,34,White Fang.part 3.chapter 1-chapter 6,gradesaver
4346,0.3177401115389329,34,White Fang.part 4.chapter 1-chapter 6,gradesaver
4347,0.3130430975463356,24,White Fang.part 5.chapter 1-chapter 5,gradesaver
4348,0.2924789067373513,21,White Fang.part 1.chapter 1-chapter 3,shmoop
4349,0.28886391811814016,28,White Fang.part 2.chapter 1-chapter 5,shmoop
4350,0.3036527746904397,37,White Fang.part 3.chapter 1-chapter 6,shmoop
4351,0.2880810370724545,38,White Fang.part 4.chapter 1-chapter 6,shmoop
4352,0.29926471161107204,26,White Fang.part 5.chapter 1-chapter 5,shmoop
4353,0.32328833913441246,15,White Fang.part 1.chapter 3,sparknotes
4354,0.28671001215751046,9,White Fang.part 1.chapter 1,novelguide
4355,0.2768326285331018,8,White Fang.part 1.chapter 2,novelguide
4356,0.32952887361906436,12,White Fang.part 1.chapter 3,novelguide
