,bartscore,number of Unique sentences,chapter-title,source
1491,-3.1595078786214192,3,Emma.volume 3.chapter 44,gradesaver
1492,-2.512192481093937,5,Emma.volume 3.chapter 45,gradesaver
1493,-2.7232141971588137,3,Emma.volume 3.chapter 46,gradesaver
1494,-2.431116455131107,4,Emma.volume 3.chapter 47,gradesaver
1495,-2.775861978530884,3,Emma.volume 3.chapter 48,gradesaver
1496,-2.5633462985356648,3,Emma.volume 3.chapter 49,gradesaver
1497,-2.852033813794454,4,Emma.volume 3.chapter 50,gradesaver
1498,-3.227602938810984,3,Emma.volume 3.chapter 51,gradesaver
1499,-2.8016160130500793,3,Emma.volume 3.chapter 52,gradesaver
1500,-2.6144737561543785,3,Emma.volume 3.chapter 53,gradesaver
1501,-3.12763245900472,3,Emma.volume 3.chapter 54,gradesaver
1502,-2.845118979612986,2,Emma.volume 3.chapter 55,gradesaver
1503,-3.2480322214273305,5,Emma.volume 1.chapter 1,shmoop
1504,-3.41414545642005,2,Emma.volume 1.chapter 2,shmoop
1505,-3.7200150856604943,6,Emma.volume 1.chapter 3,shmoop
1506,-3.488107522328695,4,Emma.volume 1.chapter 4,shmoop
1507,-3.224669663111369,2,Emma.volume 1.chapter 5,shmoop
1508,-3.7591814219951627,4,Emma.volume 1.chapter 6,shmoop
1509,-3.345539820988973,2,Emma.volume 1.chapter 7,shmoop
1510,-3.464338323526215,5,Emma.volume 1.chapter 8,shmoop
1511,-3.7349222345628603,4,Emma.volume 1.chapter 9,shmoop
1512,-3.5824813899539762,3,Emma.volume 1.chapter 10,shmoop
1513,-3.7918141153123646,3,Emma.volume 1.chapter 11,shmoop
1514,-3.5366526003237126,2,Emma.volume 1.chapter 12,shmoop
1515,-3.297050801912943,3,Emma.volume 1.chapter 13,shmoop
1516,-3.5428263635346386,4,Emma.volume 1.chapter 14,shmoop
1517,-3.0871370215164986,3,Emma.volume 1.chapter 15,shmoop
1518,-3.085317929585775,2,Emma.volume 1.chapter 16,shmoop
1519,-3.4520285069942473,4,Emma.volume 1.chapter 17,shmoop
1520,-3.7145684677011825,2,Emma.volume 1.chapter 18,shmoop
1521,-3.705821698620206,3,Emma.volume 2.chapter 19,shmoop
1522,-3.277616868784398,7,Emma.volume 2.chapter 20,shmoop
1523,-3.451769463221232,4,Emma.volume 2.chapter 21,shmoop
1524,-3.8437316056453823,3,Emma.volume 2.chapter 22,shmoop
1525,-3.442102137284401,5,Emma.volume 2.chapter 23,shmoop
1526,-3.820658878043846,3,Emma.volume 2.chapter 24,shmoop
1527,-3.5530422403101336,5,Emma.volume 2.chapter 25,shmoop
1528,-3.4652866013029704,8,Emma.volume 2.chapter 26,shmoop
1529,-4.04521464506785,3,Emma.volume 2.chapter 27,shmoop
1530,-3.8951118034228944,2,Emma.volume 2.chapter 28,shmoop
1531,-4.142677542709169,2,Emma.volume 2.chapter 29,shmoop
1532,-3.148854360860937,3,Emma.volume 2.chapter 30,shmoop
1533,-3.462542795472675,4,Emma.volume 2.chapter 31,shmoop
1534,-3.6850973897510104,3,Emma.volume 2.chapter 32,shmoop
1535,-3.410007056735811,6,Emma.volume 2.chapter 33,shmoop
1536,-3.8685014702024914,6,Emma.volume 2.chapter 34,shmoop
1537,-3.924183624982834,4,Emma.volume 2.chapter 35,shmoop
1538,-3.6556281601941145,5,Emma.volume 2.chapter 36,shmoop
1539,-3.5932803948720298,3,Emma.volume 3.chapter 37,shmoop
1540,-3.487081180448117,7,Emma.volume 3.chapter 38,shmoop
1541,-3.503584884107113,7,Emma.volume 3.chapter 39,shmoop
1542,-3.5488141335939107,6,Emma.volume 3.chapter 40,shmoop
1543,-3.2569944149739034,5,Emma.volume 3.chapter 41,shmoop
1544,-3.6146507625486337,9,Emma.volume 3.chapter 42,shmoop
1545,-3.570441288541454,6,Emma.volume 3.chapter 43,shmoop
1546,-3.676850673698244,5,Emma.volume 3.chapter 44,shmoop
1547,-3.2743774745199414,5,Emma.volume 3.chapter 45,shmoop
1548,-3.475682626830207,8,Emma.volume 3.chapter 46,shmoop
1549,-3.1913199753001114,6,Emma.volume 3.chapter 47,shmoop
1550,-3.0539030700490097,4,Emma.volume 3.chapter 48,shmoop
1551,-2.855026869363682,3,Emma.volume 3.chapter 49,shmoop
1552,-3.0393776032659745,2,Emma.volume 3.chapter 50,shmoop
1553,-3.5525396082136367,4,Emma.volume 3.chapter 51,shmoop
1554,-3.461278711540112,6,Emma.volume 3.chapter 52,shmoop
1555,-3.0921353101730347,4,Emma.volume 3.chapter 53,shmoop
1556,-3.509868964170798,6,Emma.volume 3.chapter 54,shmoop
1557,-3.4247746023477297,3,Emma.volume 3.chapter 55,shmoop
1558,-2.828923066457113,6,Emma.volume 1.chapter 1,sparknotes
1559,-3.0013698850359236,3,Emma.volume 1.chapter 2,sparknotes
1560,-3.2556373755137127,2,Emma.volume 1.chapter 3,sparknotes
1561,-2.8685865650574365,3,Emma.volume 1.chapter 4,sparknotes
1562,-2.74008662170834,1,Emma.volume 1.chapter 5,sparknotes
1563,-2.8007126967112224,3,Emma.volume 1.chapter 6,sparknotes
1564,-2.594164871034168,2,Emma.volume 1.chapter 7,sparknotes
1565,-2.982422554934466,5,Emma.volume 1.chapter 8,sparknotes
1566,-2.7542016572422447,3,Emma.volume 1.chapter 9,sparknotes
1567,-2.6266956461800466,4,Emma.volume 1.chapter 10,sparknotes
1568,-3.059722820917765,2,Emma.volume 1.chapter 11,sparknotes
1569,-3.4373856738761623,4,Emma.volume 1.chapter 12,sparknotes
1570,-2.631383167372809,4,Emma.volume 1.chapter 13,sparknotes
1571,-3.0717746575673424,3,Emma.volume 1.chapter 14,sparknotes
1572,-2.9319936566882663,4,Emma.volume 1.chapter 15,sparknotes
1573,-2.9880788061353893,3,Emma.volume 1.chapter 16,sparknotes
1574,-2.9567368030548096,3,Emma.volume 1.chapter 17,sparknotes
1575,-3.0459775179624557,2,Emma.volume 1.chapter 18,sparknotes
1576,-2.539818753798803,4,Emma.volume 2.chapter 19,sparknotes
1577,-2.9966490666071572,3,Emma.volume 2.chapter 20,sparknotes
1578,-2.980614486194792,3,Emma.volume 2.chapter 21,sparknotes
1579,-3.0577632359095985,3,Emma.volume 2.chapter 22,sparknotes
1580,-3.0287717889856407,4,Emma.volume 2.chapter 23,sparknotes
1581,-3.4345023880402246,4,Emma.volume 2.chapter 24,sparknotes
1582,-2.8308586544460717,5,Emma.volume 2.chapter 25,sparknotes
1583,-3.0637644479672113,7,Emma.volume 2.chapter 26,sparknotes
1584,-3.3610569579260687,4,Emma.volume 2.chapter 27,sparknotes
1585,-3.2583892544110618,2,Emma.volume 2.chapter 28,sparknotes
1586,-3.366189445768084,2,Emma.volume 2.chapter 29,sparknotes
1587,-2.976447534561158,3,Emma.volume 2.chapter 30,sparknotes
1588,-3.0291336642371287,3,Emma.volume 2.chapter 31,sparknotes
1589,-3.0367386738459268,4,Emma.volume 2.chapter 32,sparknotes
1590,-2.8531889473950423,5,Emma.volume 2.chapter 33,sparknotes
1591,-3.091132594479455,7,Emma.volume 2.chapter 34,sparknotes
1592,-3.126995821793874,4,Emma.volume 2.chapter 35,sparknotes
1593,-2.648798147837321,4,Emma.volume 2.chapter 36,sparknotes
1594,-2.9671767155329385,4,Emma.volume 3.chapter 37,sparknotes
1595,-3.1620110436981803,7,Emma.volume 3.chapter 38,sparknotes
1596,-3.0205379823843637,6,Emma.volume 3.chapter 39,sparknotes
1597,-2.937921396891276,4,Emma.volume 3.chapter 40,sparknotes
1598,-3.0187989870707193,5,Emma.volume 3.chapter 41,sparknotes
1599,-2.9562436558983545,8,Emma.volume 3.chapter 42,sparknotes
1600,-3.301988912007165,5,Emma.volume 3.chapter 43,sparknotes
1601,-3.249506860971451,3,Emma.volume 3.chapter 44,sparknotes
1602,-2.776350801641291,6,Emma.volume 3.chapter 45,sparknotes
1603,-2.837645150997021,6,Emma.volume 3.chapter 46,sparknotes
1604,-2.7643885092857556,7,Emma.volume 3.chapter 47,sparknotes
1605,-2.6177630292044745,4,Emma.volume 3.chapter 48,sparknotes
1606,-2.755453453177497,2,Emma.volume 3.chapter 49,sparknotes
1607,-2.97942320505778,4,Emma.volume 3.chapter 50,sparknotes
1608,-3.164018538263109,4,Emma.volume 3.chapter 51,sparknotes
1609,-2.914949908852577,5,Emma.volume 3.chapter 52,sparknotes
1610,-2.7941457683389834,5,Emma.volume 3.chapter 53,sparknotes
1611,-3.127528111139933,6,Emma.volume 3.chapter 54,sparknotes
1612,-2.9838095009326935,5,Emma.volume 3.chapter 55,sparknotes
1613,-2.9269306375866844,3,Emma.volume 1.chapter 1,novelguide
1614,-3.054312036150978,3,Emma.volume 1.chapter 2,novelguide
1615,-3.6160933441585965,3,Emma.volume 1.chapter 3,novelguide
1616,-2.9484297491255256,3,Emma.volume 1.chapter 4,novelguide
1617,-2.6411180655161544,2,Emma.volume 1.chapter 5,novelguide
1618,-2.964899333318075,2,Emma.volume 1.chapter 6,novelguide
1619,-2.676037589708964,4,Emma.volume 1.chapter 7,novelguide
1620,-2.9870116674538814,6,Emma.volume 1.chapter 8,novelguide
1621,-3.4313127313341414,3,Emma.volume 1.chapter 9,novelguide
1622,-2.903853257497152,3,Emma.volume 1.chapter 10,novelguide
1623,-3.491457684834798,2,Emma.volume 1.chapter 11,novelguide
1624,-3.3962312009599476,4,Emma.volume 1.chapter 12,novelguide
1625,-2.932314415772756,3,Emma.volume 1.chapter 13,novelguide
1626,-3.185075743993123,3,Emma.volume 1.chapter 14,novelguide
1627,-2.953856587409973,5,Emma.volume 1.chapter 15,novelguide
1628,-2.9252336157692804,3,Emma.volume 1.chapter 16,novelguide
1629,-3.045400728782018,3,Emma.volume 1.chapter 17,novelguide
1630,-2.9708066880702972,2,Emma.volume 1.chapter 18,novelguide
1631,-3.1148402161068387,4,Emma.volume 2.chapter 19,novelguide
1632,-2.781378579139709,3,Emma.volume 2.chapter 20,novelguide
1633,-3.248284236590068,3,Emma.volume 2.chapter 21,novelguide
1634,-3.1706707036053694,4,Emma.volume 2.chapter 22,novelguide
1635,-3.148729436325304,5,Emma.volume 2.chapter 23,novelguide
1636,-3.272371339797973,4,Emma.volume 2.chapter 24,novelguide
1637,-3.0037434180577596,5,Emma.volume 2.chapter 25,novelguide
1638,-3.1560661792755127,10,Emma.volume 2.chapter 26,novelguide
1639,-3.3534887154897053,2,Emma.volume 2.chapter 27,novelguide
1640,-3.3435588995615646,2,Emma.volume 2.chapter 28,novelguide
1641,-3.584120492140452,2,Emma.volume 2.chapter 29,novelguide
1642,-3.0840220699707666,6,Emma.volume 2.chapter 30,novelguide
1643,-3.1289936020260765,4,Emma.volume 2.chapter 31,novelguide
1644,-3.2831387354267965,3,Emma.volume 2.chapter 32,novelguide
1645,-3.1547194773500618,5,Emma.volume 2.chapter 33,novelguide
1646,-3.1238947073618575,4,Emma.volume 3.chapter 37,novelguide
1647,-2.910159225974764,6,Emma.volume 3.chapter 38,novelguide
1648,-3.000215115370574,3,Emma.volume 3.chapter 39,novelguide
1649,-3.1031588912010193,4,Emma.volume 3.chapter 40,novelguide
1650,-2.8243289876867217,4,Emma.volume 3.chapter 41,novelguide
1651,-3.056790056682768,6,Emma.volume 3.chapter 42,novelguide
1652,-2.9409105281035104,6,Emma.volume 3.chapter 43,novelguide
1653,-3.0529202752643165,6,Emma.volume 3.chapter 44,novelguide
1654,-2.7539913098017372,6,Emma.volume 3.chapter 45,novelguide
1655,-2.9776619010501437,7,Emma.volume 3.chapter 46,novelguide
1656,-2.626771613171226,5,Emma.volume 3.chapter 47,novelguide
1657,-2.690817948182424,3,Emma.volume 3.chapter 48,novelguide
1658,-2.7351276804419125,3,Emma.volume 3.chapter 49,novelguide
1659,-2.9739865899085998,6,Emma.volume 3.chapter 50,novelguide
1660,-3.5335770746072135,3,Emma.volume 3.chapter 51,novelguide
1661,-2.73318765340028,4,Emma.volume 3.chapter 52,novelguide
1662,-2.600773255030314,4,Emma.volume 3.chapter 53,novelguide
1663,-3.1846620914263606,5,Emma.volume 3.chapter 54,novelguide
1664,-3.211260735988617,5,Emma.volume 3.chapter 55,novelguide
1665,-2.8030411572683427,13,Alice in Wonderland.chapter 1,sparknotes
1666,-2.5869214087724686,6,Alice in Wonderland.chapter 2,sparknotes
1667,-2.902507871389389,4,Alice in Wonderland.chapter 3,sparknotes
1668,-3.0242440271377564,10,Alice in Wonderland.chapter 4,sparknotes
1669,-2.9130033254623413,6,Alice in Wonderland.chapter 5,sparknotes
1670,-2.7240691755128945,15,Alice in Wonderland.chapter 6,sparknotes
1671,-3.0854504016729503,6,Alice in Wonderland.chapter 7,sparknotes
1672,-2.6792895793914795,6,Alice in Wonderland.chapter 8,sparknotes
1673,-3.109238451177424,7,Alice in Wonderland.chapter 9,sparknotes
1674,-2.8428278670591465,9,Alice in Wonderland.chapter 10,sparknotes
1675,-2.9420954474696406,13,Alice in Wonderland.chapter 1,novelguide
1676,-3.141450729635027,9,Alice in Wonderland.chapter 2,novelguide
1677,-3.4181430339813232,8,Alice in Wonderland.chapter 3,novelguide
1678,-3.1012221733729044,13,Alice in Wonderland.chapter 4,novelguide
1679,-3.206780959819925,5,Alice in Wonderland.chapter 5,novelguide
1680,-3.116986261172728,12,Alice in Wonderland.chapter 6,novelguide
1681,-3.270651704386661,7,Alice in Wonderland.chapter 7,novelguide
1682,-3.4413213036277077,11,Alice in Wonderland.chapter 8,novelguide
1683,-3.0432101029616137,6,Alice in Wonderland.chapter 9,novelguide
1684,-3.689875737480495,10,Alice in Wonderland.chapter 10,novelguide
1685,-2.9786861340204878,3,Persuasion.volume 1.chapter 1,shmoop
1686,-3.4114735364913944,2,Persuasion.volume 1.chapter 2,shmoop
1687,-3.142508387565613,8,Persuasion.volume 1.chapter 3,shmoop
1688,-3.118503703011407,4,Persuasion.volume 1.chapter 4,shmoop
1689,-3.211305728325477,9,Persuasion.volume 1.chapter 5,shmoop
1690,-3.2893930603476136,6,Persuasion.volume 1.chapter 6,shmoop
1691,-3.0028013308842976,4,Persuasion.volume 1.chapter 7,shmoop
1692,-3.2521330937743187,5,Persuasion.volume 1.chapter 8,shmoop
1693,-3.164239548974567,4,Persuasion.volume 1.chapter 9,shmoop
1694,-2.883097977473818,13,Persuasion.volume 1.chapter 10,shmoop
1695,-3.035774211088816,8,Persuasion.volume 1.chapter 11,shmoop
1696,-2.973902180081322,11,Persuasion.volume 1.chapter 12,shmoop
1697,-3.165399294633132,8,Persuasion.volume 2.chapter 13,shmoop
1698,-2.845731395941514,10,Persuasion.volume 2.chapter 14,shmoop
1699,-2.8880383570988974,10,Persuasion.volume 2.chapter 15,shmoop
1700,-2.9762077861362033,8,Persuasion.volume 2.chapter 16,shmoop
1701,-3.1222213208675385,9,Persuasion.volume 2.chapter 17,shmoop
1702,-3.397964664867946,5,Persuasion.volume 2.chapter 18,shmoop
1703,-2.7145080378181055,7,Persuasion.volume 2.chapter 19,shmoop
1704,-2.761481188237667,8,Persuasion.volume 2.chapter 20,shmoop
1705,-2.669333708913703,9,Persuasion.volume 2.chapter 21,shmoop
1706,-2.850545539174761,15,Persuasion.volume 2.chapter 22,shmoop
1707,-2.8832007484002546,17,Persuasion.volume 2.chapter 23,shmoop
1708,-2.952901840209961,5,Persuasion.volume 2.chapter 24,shmoop
1709,-3.3510391571942497,4,Persuasion.volume 1.chapter 1,sparknotes
1710,-3.698801645210811,3,Persuasion.volume 1.chapter 2,sparknotes
1711,-3.3763412088155746,8,Persuasion.volume 1.chapter 3,sparknotes
1712,-3.3585809999042087,5,Persuasion.volume 1.chapter 4,sparknotes
1713,-3.3647743526257967,5,Persuasion.volume 1.chapter 5,sparknotes
1714,-3.3951291416002354,8,Persuasion.volume 1.chapter 6,sparknotes
1715,-3.2103595781326293,7,Persuasion.volume 1.chapter 7,sparknotes
1716,-3.3217574147617115,6,Persuasion.volume 1.chapter 8,sparknotes
1717,-3.1946489810943604,6,Persuasion.volume 1.chapter 9,sparknotes
1718,-3.208750175393146,10,Persuasion.volume 1.chapter 10,sparknotes
1719,-3.186029125662411,4,Persuasion.volume 1.chapter 11,sparknotes
1720,-3.2861161019120897,8,Persuasion.volume 1.chapter 12,sparknotes
1721,-3.1995076431947598,5,Persuasion.volume 2.chapter 13,sparknotes
1722,-3.455691194534302,4,Persuasion.volume 2.chapter 14,sparknotes
1723,-3.35616219671149,3,Persuasion.volume 2.chapter 15,sparknotes
1724,-3.230398714542389,10,Persuasion.volume 2.chapter 16,sparknotes
1725,-3.0410347878932953,7,Persuasion.volume 2.chapter 17,sparknotes
1726,-2.93008029460907,4,Persuasion.volume 2.chapter 18,sparknotes
1727,-3.0439453685984894,5,Persuasion.volume 2.chapter 19,sparknotes
1728,-2.9737002849578857,6,Persuasion.volume 2.chapter 20,sparknotes
1729,-2.892446031570435,8,Persuasion.volume 2.chapter 21,sparknotes
1730,-3.227806114015125,6,Persuasion.volume 2.chapter 22,sparknotes
1731,-3.013114932924509,5,Persuasion.volume 2.chapter 23,sparknotes
1732,-3.2233916350773404,2,Persuasion.volume 2.chapter 24,sparknotes
1733,-3.4290394241159614,5,Persuasion.volume 1.chapter 1,novelguide
1734,-3.561021709442139,5,Persuasion.volume 1.chapter 2,novelguide
1735,-3.289530038833618,7,Persuasion.volume 1.chapter 3,novelguide
1736,-3.291896411350795,12,Persuasion.volume 1.chapter 6,novelguide
1737,-2.892413830215281,9,Persuasion.volume 1.chapter 7,novelguide
1738,-2.890724641084671,6,Persuasion.volume 1.chapter 8,novelguide
1739,-2.992426113648848,6,Persuasion.volume 1.chapter 9,novelguide
1740,-2.450499185494014,6,Pride and Prejudice.volume 1.chapters 19-23,cliffnotes
1741,-3.173959270119667,4,Pride and Prejudice.volume 1.chapter 3,bookwolf
1742,-3.043497137401415,9,Pride and Prejudice.volume 1.chapters 19-23,bookwolf
1743,-3.1144744873046877,4,Pride and Prejudice.volume 1.chapter 1,novelguide
1744,-2.9232770601908364,2,Pride and Prejudice.volume 1.chapter 2,novelguide
1745,-2.7972596168518065,5,Pride and Prejudice.volume 1.chapter 3,novelguide
1746,-3.0561123371124266,3,Pride and Prejudice.volume 1.chapter 4,novelguide
1747,-2.8711078763008118,3,Pride and Prejudice.volume 1.chapter 5,novelguide
1748,-2.608434518178304,4,Pride and Prejudice.volume 1.chapter 6,novelguide
1749,-2.5598026116689048,4,Pride and Prejudice.volume 1.chapter 7,novelguide
1750,-2.993479013442993,1,Pride and Prejudice.volume 1.chapter 8,novelguide
1751,-3.2292137145996094,2,Pride and Prejudice.volume 1.chapter 9,novelguide
1752,-2.9004839062690735,2,Pride and Prejudice.volume 1.chapter 10,novelguide
1753,-2.4519534905751548,2,Pride and Prejudice.volume 1.chapter 13,novelguide
1754,-3.27567458152771,3,Pride and Prejudice.volume 1.chapter 14,novelguide
1755,-2.299086034297943,4,Pride and Prejudice.volume 1.chapter 15,novelguide
1756,-2.6165085285902023,5,Pride and Prejudice.volume 1.chapter 16,novelguide
1757,-2.584290249007089,5,Pride and Prejudice.volume 1.chapter 17,novelguide
1758,-2.890562825732761,3,Pride and Prejudice.volume 1.chapter 18,novelguide
1759,-2.8972972631454468,2,Pride and Prejudice.volume 1.chapter 19,novelguide
1760,-2.5417925357818603,1,Pride and Prejudice.volume 1.chapter 20,novelguide
1761,-3.150825798511505,3,Pride and Prejudice.volume 2.chapter 24,novelguide
1762,-1.9967570304870605,2,Pride and Prejudice.volume 2.chapter 25,novelguide
1763,-2.3877734184265136,4,Pride and Prejudice.volume 2.chapter 26,novelguide
1764,-2.563879907131195,1,Pride and Prejudice.volume 2.chapter 27,novelguide
1765,-3.0290804704030356,3,Pride and Prejudice.volume 2.chapter 28,novelguide
1766,-3.0749043226242065,5,Pride and Prejudice.volume 2.chapter 29,novelguide
1767,-2.9336962699890137,5,Pride and Prejudice.volume 2.chapter 30,novelguide
1768,-3.095916509628296,2,Pride and Prejudice.volume 2.chapter 31,novelguide
1769,-2.212369740009308,4,Pride and Prejudice.volume 2.chapter 32,novelguide
1770,-2.99808931350708,5,Pride and Prejudice.volume 2.chapter 33,novelguide
1771,-3.220420628786087,3,Pride and Prejudice.volume 2.chapter 34,novelguide
1772,-3.1023497581481934,6,Pride and Prejudice.volume 2.chapter 35,novelguide
1773,-3.3868130956377303,3,Pride and Prejudice.volume 2.chapter 36,novelguide
1774,-2.960988712310791,3,Pride and Prejudice.volume 2.chapter 39,novelguide
1775,-3.044848394393921,3,Pride and Prejudice.volume 2.chapter 40,novelguide
1776,-2.322934460639954,7,Pride and Prejudice.volume 3.chapter 43,novelguide
1777,-3.226261395674485,5,Pride and Prejudice.volume 3.chapter 46,novelguide
1778,-3.187327241897583,4,Pride and Prejudice.volume 3.chapter 47,novelguide
1779,-2.816296656926473,2,Pride and Prejudice.volume 3.chapter 48,novelguide
1780,-2.959791898727417,3,Pride and Prejudice.volume 3.chapter 49,novelguide
1781,-3.2010224232306848,6,Pride and Prejudice.volume 3.chapter 50,novelguide
1782,-2.69714793894026,5,Pride and Prejudice.volume 3.chapter 51,novelguide
1783,-2.8718278408050537,3,Pride and Prejudice.volume 3.chapter 52,novelguide
1784,-2.8142780860265098,1,Pride and Prejudice.volume 3.chapter 53,novelguide
1785,-2.6973685953352184,2,Pride and Prejudice.volume 3.chapter 56,novelguide
1786,-3.1397968530654907,4,Pride and Prejudice.volume 3.chapter 57,novelguide
1787,-3.0370279020733304,3,Pride and Prejudice.volume 3.chapter 58,novelguide
1788,-2.3813939853148027,4,Pride and Prejudice.volume 3.chapter 59,novelguide
1789,-3.058106263478597,3,Pride and Prejudice.volume 1.chapter 1,thebestnotes
1790,-3.6884060303370156,2,Pride and Prejudice.volume 1.chapter 2,thebestnotes
1791,-3.3032338209450245,3,Pride and Prejudice.volume 1.chapter 3,thebestnotes
1792,-2.947713327407837,2,Pride and Prejudice.volume 1.chapter 4,thebestnotes
1793,-3.376258683204651,2,Pride and Prejudice.volume 1.chapter 5,thebestnotes
1794,-3.2122277231777416,4,Pride and Prejudice.volume 1.chapter 6,thebestnotes
